com.samsung.shealth.activity.day_summary,6100041,1
others_time,goal,longest_idle_time,create_time,distance,run_time,step_count,walk_time,day_time,deviceuuid,active_time,score,pkg_name,update_time,longest_active_time,datauuid,extra_data,calorie
0,60,21120000,2019-12-08 06:00:00.668,5546.3237,44400,7384,4718972,1575763200000,eL5K8TBQJK,4763372,130,com.sec.android.app.shealth,2019-12-09 07:35:10.231,660000,0dfc255f-8f57-468f-9370-f360097ebc97,0dfc255f-8f57-468f-9370-f360097ebc97.extra_data.json,275.78085,
0,60,24120000,2019-07-20 06:00:02.004,4503.7695,23729,6170,3954236,1563580800000,eL5K8TBQJK,3977965,108,com.sec.android.app.shealth,2019-07-21 05:35:12.372,872900,ab09f486-96da-4927-b4f7-4875fe41de1a,ab09f486-96da-4927-b4f7-4875fe41de1a.extra_data.json,212.69604,
0,60,20160000,2019-02-21 07:00:01.265,2563.3608,34191,3197,2054540,1550707200000,eL5K8TBQJK,2088731,56,com.sec.android.app.shealth,2019-02-22 04:41:02.800,60000,1a864776-6e3e-4d92-aef9-44e60798dbce,1a864776-6e3e-4d92-aef9-44e60798dbce.extra_data.json,117.49997,
0,60,15120000,2019-10-04 05:00:00.751,9919.488,101694,13378,8387732,1570147200000,eL5K8TBQJK,8489426,233,com.sec.android.app.shealth,2019-10-05 07:37:27.547,916260,9268a416-fdc4-43e1-88d5-595774efa826,9268a416-fdc4-43e1-88d5-595774efa826.extra_data.json,478.48883,
0,-1,-1,2019-01-10 08:19:37.569,0.0,0,0,0,1546819200000,eL5K8TBQJK,0,0,com.sec.android.app.shealth,2019-01-10 08:19:37.569,0,df5b9323-62f2-4961-9b3f-e1c10e401c30,df5b9323-62f2-4961-9b3f-e1c10e401c30.extra_data.json,0.0,
708770,60,20220000,2019-11-13 06:00:09.386,7413.711,70496,10419,6238960,1573603200000,eL5K8TBQJK,7018226,191,com.sec.android.app.shealth,2019-11-14 05:55:13.721,717930,a4c43423-779b-4ba0-a302-a638f5e743fe,a4c43423-779b-4ba0-a302-a638f5e743fe.extra_data.json,398.9682,
0,60,28680000,2019-11-14 06:00:01.317,6983.8823,74400,9342,6163020,1573689600000,eL5K8TBQJK,6237420,171,com.sec.android.app.shealth,2019-11-15 09:15:14.251,875500,ac26deba-6acd-4781-9d5a-4b60df9e3ae4,ac26deba-6acd-4781-9d5a-4b60df9e3ae4.extra_data.json,334.18936,
0,60,16620000,2020-01-13 06:39:46.804,6935.6045,22533,10147,6684263,1578873600000,eL5K8TBQJK,6706796,185,com.sec.android.app.shealth,2020-01-14 03:55:08.064,2384850,76bb9461-a50e-4e26-b6bd-7e271ce4f7e8,76bb9461-a50e-4e26-b6bd-7e271ce4f7e8.extra_data.json,332.01328,
0,60,36180000,2019-12-24 07:00:01.210,4945.2676,53498,6390,4140555,1577145600000,eL5K8TBQJK,4194053,115,com.sec.android.app.shealth,2019-12-25 06:59:57.619,120000,ffa68e19-8457-481f-91a5-5373998269e7,ffa68e19-8457-481f-91a5-5373998269e7.extra_data.json,235.29095,
0,60,31800000,2019-12-31 07:00:19.233,4242.0186,60400,5351,3454363,1577750400000,eL5K8TBQJK,3514763,96,com.sec.android.app.shealth,2020-01-01 08:53:21.295,120000,87fce6bd-5af7-496d-9c9c-af539d453eee,87fce6bd-5af7-496d-9c9c-af539d453eee.extra_data.json,207.4201,
0,60,22740000,2019-05-31 06:00:00.813,8915.436,77819,11169,7184303,1559260800000,eL5K8TBQJK,7262122,200,com.sec.android.app.shealth,2019-06-01 05:39:52.434,180000,2897374c-c85e-4fc9-8b7f-e94217f53a23,2897374c-c85e-4fc9-8b7f-e94217f53a23.extra_data.json,415.58994,
0,60,40920000,2019-01-26 07:00:00.400,3369.12,35200,4190,2717995,1548460800000,eL5K8TBQJK,2753195,75,com.sec.android.app.shealth,2019-01-27 07:04:13.089,60000,ed0f2f0f-3158-4129-880d-a8d6b18be3a0,ed0f2f0f-3158-4129-880d-a8d6b18be3a0.extra_data.json,156.19998,
0,60,23700000,2019-11-25 06:00:00.531,7246.314,72328,9673,5989565,1574640000000,eL5K8TBQJK,6061893,166,com.sec.android.app.shealth,2019-11-26 08:57:40.450,725270,73b46427-d7a8-4a98-bd0c-6b2ea24ee6de,73b46427-d7a8-4a98-bd0c-6b2ea24ee6de.extra_data.json,346.82373,
0,60,21660000,2019-09-03 05:16:13.167,9308.713,96305,12399,7882281,1567468800000,eL5K8TBQJK,7978586,220,com.sec.android.app.shealth,2019-09-04 06:38:20.865,1398750,1103167b-9201-40b7-bcd0-9ae8575dde56,1103167b-9201-40b7-bcd0-9ae8575dde56.extra_data.json,437.4715,
657300,60,25680000,2019-12-13 06:00:01.170,11088.504,259291,14162,8750222,1576195200000,eL5K8TBQJK,9666813,266,com.sec.android.app.shealth,2019-12-14 08:55:14.166,862280,434c6c89-6512-4c79-ba4f-2568258f9ccc,434c6c89-6512-4c79-ba4f-2568258f9ccc.extra_data.json,595.35785,
0,60,31320000,2019-11-03 07:00:00.892,7376.063,74000,10469,6657620,1572739200000,eL5K8TBQJK,6731620,185,com.sec.android.app.shealth,2019-11-04 05:52:32.177,1117000,af94041b-2ec3-4930-ad08-b990ef2f8239,af94041b-2ec3-4930-ad08-b990ef2f8239.extra_data.json,363.92035,
0,60,34560000,2019-08-04 05:00:01.371,3387.7168,36800,4420,2886776,1564876800000,eL5K8TBQJK,2923576,80,com.sec.android.app.shealth,2019-08-05 06:55:25.240,60000,b7681f42-91de-496f-bbfd-d53918bcd02e,b7681f42-91de-496f-bbfd-d53918bcd02e.extra_data.json,163.79997,
0,60,22620000,2020-01-03 07:00:00.642,7546.5405,34789,10518,6905519,1578009600000,eL5K8TBQJK,6940308,191,com.sec.android.app.shealth,2020-01-04 08:35:10.514,180000,c3a1a076-49cd-4d9b-aafd-a7b28cdb91f3,c3a1a076-49cd-4d9b-aafd-a7b28cdb91f3.extra_data.json,364.69797,
717560,60,25620000,2019-10-31 06:00:00.711,7907.5605,156167,10682,6435383,1572480000000,eL5K8TBQJK,7309110,201,com.sec.android.app.shealth,2019-11-01 23:39:54.356,717560,a7dad602-918f-44b5-b739-5d7a6c71137f,a7dad602-918f-44b5-b739-5d7a6c71137f.extra_data.json,435.91,
0,60,20820000,2019-02-12 07:00:00.621,3241.8308,72000,4036,2541817,1549929600000,eL5K8TBQJK,2613817,71,com.sec.android.app.shealth,2019-02-13 04:46:19.267,120000,fb3358d1-fe88-45f1-abe4-4df2e2627a41,fb3358d1-fe88-45f1-abe4-4df2e2627a41.extra_data.json,161.72005,
0,60,29580000,2019-07-01 06:00:00.811,9198.642,249456,10617,6498937,1561939200000,eL5K8TBQJK,6748393,186,com.sec.android.app.shealth,2019-07-02 05:07:48.813,420000,7e9b343a-23d9-4967-83a7-69493367455d,7e9b343a-23d9-4967-83a7-69493367455d.extra_data.json,439.58975,
0,60,15960000,2019-09-04 05:00:01.099,8825.499,67741,12202,7928584,1567555200000,eL5K8TBQJK,7996325,221,com.sec.android.app.shealth,2019-09-05 05:51:10.124,1241990,09502b30-0f93-4567-b4d8-0b8c3301b825,09502b30-0f93-4567-b4d8-0b8c3301b825.extra_data.json,418.76093,
0,60,24960000,2019-10-20 05:00:01.137,5451.36,74204,7006,4384658,1571529600000,eL5K8TBQJK,4458862,123,com.sec.android.app.shealth,2019-10-21 03:55:07.210,679664,3344f212-0e5c-432f-a375-f96a28db2cca,3344f212-0e5c-432f-a375-f96a28db2cca.extra_data.json,265.41003,
0,60,23220000,2019-01-24 07:00:01.581,7895.0835,213872,8692,5231874,1548288000000,eL5K8TBQJK,5445746,150,com.sec.android.app.shealth,2019-01-25 06:35:36.735,1983731,f65bb8eb-0a21-43b4-9a37-f5a7ce56132e,f65bb8eb-0a21-43b4-9a37-f5a7ce56132e.extra_data.json,422.7193,
0,60,16020000,2019-11-24 06:00:00.498,4662.5635,37818,6088,3811874,1574553600000,eL5K8TBQJK,3849692,105,com.sec.android.app.shealth,2019-11-25 05:55:09.591,840000,5fff5397-3395-421d-b699-3301b48602d3,5fff5397-3395-421d-b699-3301b48602d3.extra_data.json,228.5741,
0,-1,-1,2019-01-10 08:19:37.269,0.0,0,0,0,1546128000000,eL5K8TBQJK,0,0,com.sec.android.app.shealth,2019-01-10 08:19:37.269,0,e49e7669-320a-4d79-a4aa-70dcccf5c084,e49e7669-320a-4d79-a4aa-70dcccf5c084.extra_data.json,0.0,
0,60,43440000,2019-01-11 07:00:00.624,1528.7502,11200,1913,1250595,1547164800000,eL5K8TBQJK,1261795,33,com.sec.android.app.shealth,2019-01-12 07:03:00.659,60000,3da42111-738d-4703-84e9-d90753f26861,3da42111-738d-4703-84e9-d90753f26861.extra_data.json,69.44,
0,60,16440000,2019-10-06 05:00:01.781,4459.5376,103776,5950,3729601,1570320000000,eL5K8TBQJK,3833377,105,com.sec.android.app.shealth,2019-10-07 06:40:06.667,120000,212790da-86ac-47df-a4fb-49036dee8091,212790da-86ac-47df-a4fb-49036dee8091.extra_data.json,218.07999,
0,60,35580000,2019-04-25 06:00:00.620,2610.6301,57200,3100,1972319,1556150400000,eL5K8TBQJK,2029519,53,com.sec.android.app.shealth,2019-04-26 05:19:14.009,60000,3ff3c2ab-bc23-44c2-8bc5-d96e3403108c,3ff3c2ab-bc23-44c2-8bc5-d96e3403108c.extra_data.json,127.63002,
0,60,22620000,2019-05-27 06:00:00.628,3205.93,23451,3866,2502080,1558915200000,eL5K8TBQJK,2525531,68,com.sec.android.app.shealth,2019-05-28 08:21:17.511,60000,6bc4cf3c-1857-4ce6-9852-012c79f6031d,6bc4cf3c-1857-4ce6-9852-012c79f6031d.extra_data.json,158.58997,
0,60,41580000,2019-06-19 06:00:01.226,5123.8315,56348,6459,3992203,1560902400000,eL5K8TBQJK,4048551,110,com.sec.android.app.shealth,2019-06-20 05:55:34.888,654613,3e912a01-d11d-4705-8460-ba5d3c4d96ff,3e912a01-d11d-4705-8460-ba5d3c4d96ff.extra_data.json,236.16202,
0,-1,-1,2019-01-10 08:19:37.047,0.0,0,0,0,1545696000000,eL5K8TBQJK,0,0,com.sec.android.app.shealth,2019-01-10 08:19:37.047,0,9f9b769b-39bf-42c7-9aa9-21acb76fb461,9f9b769b-39bf-42c7-9aa9-21acb76fb461.extra_data.json,0.0,
0,60,27960000,2019-07-06 05:00:00.923,15186.681,269220,18222,11137235,1562371200000,eL5K8TBQJK,11406455,315,com.sec.android.app.shealth,2019-07-07 03:23:21.528,1636422,24fab253-27fc-42c3-ac27-284d7df10be3,24fab253-27fc-42c3-ac27-284d7df10be3.extra_data.json,705.20905,
0,60,28620000,2019-10-13 06:46:30.210,10822.668,35598,14924,9582089,1570924800000,eL5K8TBQJK,9617687,265,com.sec.android.app.shealth,2019-10-14 05:15:16.316,1941490,e40057bc-4c6d-44bf-8ff0-22146eccc29f,e40057bc-4c6d-44bf-8ff0-22146eccc29f.extra_data.json,531.69415,
0,60,12240000,2019-12-16 06:00:00.664,4898.788,59460,6383,4028495,1576454400000,eL5K8TBQJK,4087955,111,com.sec.android.app.shealth,2019-12-17 06:48:28.513,240000,ffc29eea-c2e4-4544-9aee-3d8d2d42ab42,ffc29eea-c2e4-4544-9aee-3d8d2d42ab42.extra_data.json,225.66896,
0,60,28860000,2019-12-15 06:00:00.216,6076.39,38282,8507,5043409,1576368000000,eL5K8TBQJK,5081691,140,com.sec.android.app.shealth,2019-12-16 07:13:42.332,1064150,fffef8ff-500a-4ca1-83ce-754ef3fcfd61,fffef8ff-500a-4ca1-83ce-754ef3fcfd61.extra_data.json,293.69696,
0,60,19860000,2019-10-17 05:00:02.640,6276.4165,75322,8227,5091483,1571270400000,eL5K8TBQJK,5166805,141,com.sec.android.app.shealth,2019-10-18 07:55:33.648,420000,91c11b15-d76f-465b-bc22-1157257846aa,91c11b15-d76f-465b-bc22-1157257846aa.extra_data.json,306.56906,
0,60,22020000,2019-03-08 07:00:00.390,5657.611,65297,7151,4637439,1552003200000,eL5K8TBQJK,4702736,130,com.sec.android.app.shealth,2019-03-09 20:00:56.418,60000,c856dd98-06c3-4c41-ac4b-6fd492b4037a,c856dd98-06c3-4c41-ac4b-6fd492b4037a.extra_data.json,268.99997,
0,60,45060000,2019-06-27 06:00:45.359,1390.93,9600,1724,1133900,1561593600000,eL5K8TBQJK,1143500,30,com.sec.android.app.shealth,2019-06-28 05:09:20.951,49358,a38138f8-0d8f-40a3-bc93-e867fee5e6e2,a38138f8-0d8f-40a3-bc93-e867fee5e6e2.extra_data.json,66.090004,
0,60,22080000,2019-03-06 07:00:00.458,1991.3901,8000,2522,1666136,1551830400000,eL5K8TBQJK,1674136,45,com.sec.android.app.shealth,2019-03-07 06:59:01.452,60000,b0f7469d-b043-4ee1-8c1a-4cb656e42e28,b0f7469d-b043-4ee1-8c1a-4cb656e42e28.extra_data.json,96.61999,
0,60,23400000,2019-06-03 05:00:02.210,12190.604,56145,15175,9118064,1559520000000,eL5K8TBQJK,9174209,251,com.sec.android.app.shealth,2019-06-04 05:00:32.295,1350272,db406b93-adc8-4dfd-bc93-d9a31ed992e9,db406b93-adc8-4dfd-bc93-d9a31ed992e9.extra_data.json,552.8669,
0,60,28140000,2019-12-12 06:00:00.451,8698.42,38011,12231,7787458,1576108800000,eL5K8TBQJK,7825469,215,com.sec.android.app.shealth,2019-12-13 05:34:22.513,1189610,8ffc7d85-f430-44f9-994e-77835915823d,8ffc7d85-f430-44f9-994e-77835915823d.extra_data.json,414.1043,
0,-1,-1,2019-01-10 08:19:36.882,0.0,0,0,0,1545350400000,eL5K8TBQJK,0,0,com.sec.android.app.shealth,2019-01-10 08:19:36.882,0,9fa697be-260d-47f3-bf34-6ab4e1a8d7fc,9fa697be-260d-47f3-bf34-6ab4e1a8d7fc.extra_data.json,0.0,
0,60,37200000,2019-11-08 06:00:03.058,7493.2964,34652,10111,6346280,1573171200000,eL5K8TBQJK,6380932,175,com.sec.android.app.shealth,2019-11-09 07:43:26.969,733380,694a1ed4-c863-4268-ae67-0b6f60ff49c4,694a1ed4-c863-4268-ae67-0b6f60ff49c4.extra_data.json,348.82178,
1318510,60,29520000,2019-08-09 05:00:00.907,14555.159,48724,22343,12631882,1565308800000,eL5K8TBQJK,13999116,386,com.sec.android.app.shealth,2019-08-10 04:46:50.064,4062110,6e837851-d3ae-4c3e-9cb8-ee1129e1ae7a,6e837851-d3ae-4c3e-9cb8-ee1129e1ae7a.extra_data.json,783.1668,
0,60,31500000,2019-07-11 06:00:00.937,3805.3596,18000,4841,3192202,1562803200000,eL5K8TBQJK,3210202,88,com.sec.android.app.shealth,2019-07-12 05:11:33.821,60000,5ccdb457-7121-40e7-a72f-f2f8d4a12b31,5ccdb457-7121-40e7-a72f-f2f8d4a12b31.extra_data.json,176.55998,
0,60,35820000,2019-11-10 06:00:01.594,1392.9089,8000,1916,1264632,1573344000000,eL5K8TBQJK,1272632,35,com.sec.android.app.shealth,2019-11-11 06:55:13.417,45356,090e562a-6997-492a-8b86-2de8099513fc,090e562a-6997-492a-8b86-2de8099513fc.extra_data.json,66.42,
0,60,24540000,2019-08-11 05:00:01.626,17931.775,29535,25274,16393393,1565481600000,eL5K8TBQJK,16422928,455,com.sec.android.app.shealth,2019-08-12 04:46:39.472,1958460,23a11892-086b-46d7-91b9-47a498e15577,23a11892-086b-46d7-91b9-47a498e15577.extra_data.json,840.04895,
0,60,16500000,2019-12-21 07:00:00.579,4336.2773,343690,5263,2875965,1576886400000,eL5K8TBQJK,3219655,86,com.sec.android.app.shealth,2019-12-22 07:10:21.257,180000,d636a0d6-fd86-457f-a91b-6502eb8e260a,d636a0d6-fd86-457f-a91b-6502eb8e260a.extra_data.json,229.88896,
0,60,17820000,2019-12-09 06:00:00.603,6461.024,83850,8646,5396487,1575849600000,eL5K8TBQJK,5480337,150,com.sec.android.app.shealth,2019-12-10 16:30:25.235,420000,17a1ed98-d5e3-4770-8f5f-591757c03c2e,17a1ed98-d5e3-4770-8f5f-591757c03c2e.extra_data.json,310.46896,
0,60,19980000,2019-01-29 07:34:59.718,2412.8699,23125,3010,1927351,1548720000000,eL5K8TBQJK,1950476,53,com.sec.android.app.shealth,2019-01-30 06:48:23.309,60000,9920a1ae-5cdb-404d-a534-d8ccf63ded62,9920a1ae-5cdb-404d-a534-d8ccf63ded62.extra_data.json,114.68998,
0,60,18600000,2019-09-27 05:00:00.728,12130.688,213410,15493,9605334,1569542400000,eL5K8TBQJK,9818744,271,com.sec.android.app.shealth,2019-09-28 22:57:31.186,1351570,cec7627f-e346-4e46-91af-d4aa176ed59a,cec7627f-e346-4e46-91af-d4aa176ed59a.extra_data.json,568.92474,
613510,60,29220000,2019-11-04 07:00:01.238,4646.4946,52763,6416,4070813,1572825600000,eL5K8TBQJK,4737086,130,com.sec.android.app.shealth,2019-11-05 15:38:36.967,613510,4508cb40-9c2e-4a42-8c3b-c3ee705ae82b,4508cb40-9c2e-4a42-8c3b-c3ee705ae82b.extra_data.json,267.8801,
0,60,30780000,2019-06-29 06:00:02.135,4564.7896,13200,5858,3825702,1561766400000,eL5K8TBQJK,3838902,105,com.sec.android.app.shealth,2019-06-30 06:02:11.852,180000,1b4162a8-14d1-4c75-a86a-1048d7e79580,1b4162a8-14d1-4c75-a86a-1048d7e79580.extra_data.json,214.48,
0,60,12960000,2019-09-29 05:00:39.792,9341.499,42800,12374,7733496,1569715200000,eL5K8TBQJK,7776296,213,com.sec.android.app.shealth,2019-09-30 05:24:11.879,967811,b51c206b-e893-467f-93c4-35d29105fa32,b51c206b-e893-467f-93c4-35d29105fa32.extra_data.json,450.7484,
0,60,36240000,2019-02-16 07:00:02.008,8869.704,77200,10984,7127382,1550275200000,eL5K8TBQJK,7204582,198,com.sec.android.app.shealth,2019-02-17 06:48:50.125,120000,99f48204-759e-4f4e-b601-2f59c1b776b9,99f48204-759e-4f4e-b601-2f59c1b776b9.extra_data.json,413.24982,
0,60,24540000,2019-05-03 06:00:00.478,4369.2607,20168,5641,3606489,1556841600000,eL5K8TBQJK,3626657,100,com.sec.android.app.shealth,2019-05-04 05:57:14.006,300000,4bdf28fb-688e-4bf3-bb95-957f0ac7030c,4bdf28fb-688e-4bf3-bb95-957f0ac7030c.extra_data.json,210.09998,
636270,60,28200000,2019-11-09 06:00:02.484,6032.991,31600,9345,5478024,1573257600000,eL5K8TBQJK,6145894,170,com.sec.android.app.shealth,2019-11-10 06:15:21.523,1380280,a0ed6b2e-27e0-421c-afee-9fad092b9294,a0ed6b2e-27e0-421c-afee-9fad092b9294.extra_data.json,338.65726,
0,-1,-1,2019-01-10 08:19:37.444,0.0,0,0,0,1546473600000,eL5K8TBQJK,0,0,com.sec.android.app.shealth,2019-01-10 08:19:37.444,0,22e786ac-d207-4436-83bc-233e3126b999,22e786ac-d207-4436-83bc-233e3126b999.extra_data.json,0.0,
0,60,20340000,2019-02-11 07:00:00.531,4767.64,60073,5985,3720641,1549843200000,eL5K8TBQJK,3780714,105,com.sec.android.app.shealth,2019-02-12 07:00:01.106,240000,39977781-3f69-449e-9b47-f0c56caec363,39977781-3f69-449e-9b47-f0c56caec363.extra_data.json,232.93002,
0,60,35340000,2019-05-04 06:00:00.431,1209.51,22800,1504,965149,1556928000000,eL5K8TBQJK,987949,26,com.sec.android.app.shealth,2019-05-05 03:34:28.541,50692,c8b75408-dddc-4cfe-857e-de7f557c1013,c8b75408-dddc-4cfe-857e-de7f557c1013.extra_data.json,59.870007,
0,60,26280000,2019-06-22 06:00:00.362,5981.9507,73915,7475,4777037,1561161600000,eL5K8TBQJK,4850952,133,com.sec.android.app.shealth,2019-06-23 05:39:01.636,120000,f1c59917-d2cb-467f-99d5-8a26441923ed,f1c59917-d2cb-467f-99d5-8a26441923ed.extra_data.json,292.3899,
0,60,26340000,2019-12-30 07:00:00.327,2728.2466,10800,3762,2451742,1577664000000,eL5K8TBQJK,2462542,66,com.sec.android.app.shealth,2019-12-31 07:02:37.048,120000,dd9550e9-0c4a-42e5-a8f4-cfedecdf25e9,dd9550e9-0c4a-42e5-a8f4-cfedecdf25e9.extra_data.json,138.75902,
0,60,16860000,2019-09-30 05:00:01.541,8828.353,52676,12180,7797093,1569801600000,eL5K8TBQJK,7849769,215,com.sec.android.app.shealth,2019-10-01 04:54:50.664,1135110,5238eb47-1123-471c-a9d0-71c167e180cf,5238eb47-1123-471c-a9d0-71c167e180cf.extra_data.json,424.63232,
0,60,33180000,2019-05-11 06:00:00.943,10424.997,124166,12937,7888585,1557532800000,eL5K8TBQJK,8012751,221,com.sec.android.app.shealth,2019-05-12 05:55:05.692,1356798,1757f5ba-e3be-4de9-b454-8cbda4d38bf8,1757f5ba-e3be-4de9-b454-8cbda4d38bf8.extra_data.json,461.65546,
0,-1,-1,2019-01-10 08:19:36.908,0.0,0,0,0,1545436800000,eL5K8TBQJK,0,0,com.sec.android.app.shealth,2019-01-10 08:19:36.908,0,a36f026a-c98f-4fc3-ad0b-7707b2fedcff,a36f026a-c98f-4fc3-ad0b-7707b2fedcff.extra_data.json,0.0,
0,60,19620000,2019-06-10 06:00:00.747,2030.3901,21600,2533,1627420,1560124800000,eL5K8TBQJK,1649020,45,com.sec.android.app.shealth,2019-06-11 05:06:39.227,60000,22cd8ddd-d052-4b94-8b3e-0855eea28f95,22cd8ddd-d052-4b94-8b3e-0855eea28f95.extra_data.json,96.490005,
0,60,13920000,2019-03-01 07:00:00.467,4797.7305,111282,5971,3656769,1551398400000,eL5K8TBQJK,3768051,101,com.sec.android.app.shealth,2019-03-02 04:42:21.322,240000,2f6fedce-260b-415b-8674-a5330fa206aa,2f6fedce-260b-415b-8674-a5330fa206aa.extra_data.json,233.28,
0,60,19260000,2019-05-14 06:00:00.333,4479.4004,39894,5703,3605327,1557792000000,eL5K8TBQJK,3645221,100,com.sec.android.app.shealth,2019-05-15 06:17:07.670,300000,0b076c49-b2fc-4f8a-906f-a608ccb66172,0b076c49-b2fc-4f8a-906f-a608ccb66172.extra_data.json,216.04007,
0,60,22380000,2019-08-28 05:00:01.305,7975.786,88817,10970,6934372,1566950400000,eL5K8TBQJK,7023189,193,com.sec.android.app.shealth,2019-08-29 04:56:01.070,1073250,019d97bb-00c2-40e1-bc1d-f30c8884ead7,019d97bb-00c2-40e1-bc1d-f30c8884ead7.extra_data.json,380.1994,
0,60,29280000,2019-12-27 07:00:01.412,4447.9653,67600,5774,3700366,1577404800000,eL5K8TBQJK,3767966,103,com.sec.android.app.shealth,2019-12-28 07:32:06.097,120000,7c4e1766-a976-4687-8471-03ab6f34a875,7c4e1766-a976-4687-8471-03ab6f34a875.extra_data.json,215.822,
0,60,22200000,2019-06-06 06:00:00.751,2376.3894,53600,2674,1687480,1559779200000,eL5K8TBQJK,1741080,46,com.sec.android.app.shealth,2019-06-07 03:19:17.290,60000,c9bef89d-a00c-40b9-bd0a-2b95a9074bf5,c9bef89d-a00c-40b9-bd0a-2b95a9074bf5.extra_data.json,121.719986,
772920,60,37140000,2020-01-01 07:00:00.421,4001.6125,45671,6025,3428891,1577836800000,eL5K8TBQJK,4247482,116,com.sec.android.app.shealth,2020-01-02 09:55:38.587,788720,e139b52a-af30-4e6c-8580-c61d6bfe7832,e139b52a-af30-4e6c-8580-c61d6bfe7832.extra_data.json,256.0425,
0,60,41340000,2019-08-17 05:00:01.110,11617.78,94780,16496,11080808,1566000000000,eL5K8TBQJK,11175588,308,com.sec.android.app.shealth,2019-08-18 07:30:46.876,2795290,b0c3771f-0ee5-4585-9978-d105e8ac2e9c,b0c3771f-0ee5-4585-9978-d105e8ac2e9c.extra_data.json,555.5879,
0,60,10860000,2019-09-25 05:00:01.653,7157.641,30181,9740,6250475,1569369600000,eL5K8TBQJK,6280656,173,com.sec.android.app.shealth,2019-09-26 05:00:01.568,1149420,5463c079-7492-4d38-a6f3-42a0c7bf6b28,5463c079-7492-4d38-a6f3-42a0c7bf6b28.extra_data.json,335.61713,
0,60,21600000,2019-05-07 06:00:01.819,4418.6606,26000,5685,3593136,1557187200000,eL5K8TBQJK,3619136,98,com.sec.android.app.shealth,2019-05-08 04:37:12.788,540000,7e625f88-485a-4fcd-a400-736e31f54ec5,7e625f88-485a-4fcd-a400-736e31f54ec5.extra_data.json,216.56999,
0,60,35640000,2019-05-10 06:00:00.341,3961.7192,27600,4869,3191565,1557446400000,eL5K8TBQJK,3219165,88,com.sec.android.app.shealth,2019-05-11 04:58:27.400,60000,57c47e6b-7570-4d62-aa4b-8f1ef99a14c8,57c47e6b-7570-4d62-aa4b-8f1ef99a14c8.extra_data.json,184.20001,
0,60,18660000,2019-08-20 05:00:00.815,4545.6704,38423,6240,4186435,1566259200000,eL5K8TBQJK,4224858,115,com.sec.android.app.shealth,2019-08-21 05:35:42.866,1212860,a4106aa0-83ef-4f64-8f98-f407abfe42b5,a4106aa0-83ef-4f64-8f98-f407abfe42b5.extra_data.json,221.08658,
0,60,21960000,2019-03-11 07:00:10.965,4562.4204,81433,5620,3508853,1552262400000,eL5K8TBQJK,3590286,98,com.sec.android.app.shealth,2019-03-12 04:07:12.206,120000,e0f785cd-dfea-44c3-8b6d-823afd23b08f,e0f785cd-dfea-44c3-8b6d-823afd23b08f.extra_data.json,230.55002,
0,60,16620000,2019-04-17 05:00:00.508,9850.681,55164,12610,8102473,1555459200000,eL5K8TBQJK,8157637,225,com.sec.android.app.shealth,2019-04-18 04:59:07.029,300000,f09e6f25-fef9-4ce9-ab0b-43370cc03b2d,f09e6f25-fef9-4ce9-ab0b-43370cc03b2d.extra_data.json,463.3598,
0,60,22200000,2019-11-30 06:00:00.971,3578.2056,22000,5007,3268120,1575072000000,eL5K8TBQJK,3290120,90,com.sec.android.app.shealth,2019-12-01 08:35:20.607,60000,152b7905-8ba1-4d32-9799-6e00b8033efb,152b7905-8ba1-4d32-9799-6e00b8033efb.extra_data.json,179.68,
0,60,20760000,2019-03-19 07:00:01.398,3155.7292,19626,4020,2631364,1552953600000,eL5K8TBQJK,2650990,71,com.sec.android.app.shealth,2019-03-20 06:56:26.435,120000,0830707b-83a3-4b14-a4e6-72d91ead59ed,0830707b-83a3-4b14-a4e6-72d91ead59ed.extra_data.json,150.87997,
0,60,30180000,2019-07-30 05:00:01.132,10197.752,230195,12730,7926867,1564444800000,eL5K8TBQJK,8157062,225,com.sec.android.app.shealth,2019-07-31 07:35:20.084,240000,a8a10e2f-7687-47e2-be97-37f135aeb13c,a8a10e2f-7687-47e2-be97-37f135aeb13c.extra_data.json,498.9898,
855170,60,20220000,2019-11-15 06:00:00.861,6487.606,55057,8918,5225686,1573776000000,eL5K8TBQJK,6135913,170,com.sec.android.app.shealth,2019-11-16 06:01:37.483,855170,08b9f2fa-8299-430c-9d50-2d345031d220,08b9f2fa-8299-430c-9d50-2d345031d220.extra_data.json,382.56595,
0,60,19980000,2020-01-07 07:00:00.680,2390.8198,23200,3154,2063001,1578355200000,eL5K8TBQJK,2086201,56,com.sec.android.app.shealth,2020-01-08 06:14:52.588,60000,d18d0dbc-5d5f-469a-8851-9eac5ead4b6f,d18d0dbc-5d5f-469a-8851-9eac5ead4b6f.extra_data.json,122.84998,
0,-1,-1,2019-01-10 08:19:36.992,0.0,0,0,0,1545609600000,eL5K8TBQJK,0,0,com.sec.android.app.shealth,2019-01-10 08:19:36.992,0,da9e806d-d472-4778-b27b-9a9807f47741,da9e806d-d472-4778-b27b-9a9807f47741.extra_data.json,0.0,
0,-1,-1,2019-01-10 08:19:37.611,0.0,0,0,0,1546905600000,eL5K8TBQJK,0,0,com.sec.android.app.shealth,2019-01-10 08:19:37.611,0,34d59ac4-ae9d-42b5-b75d-7b969382b806,34d59ac4-ae9d-42b5-b75d-7b969382b806.extra_data.json,0.0,
