com.samsung.shealth.step_daily_trend,6100041,6
create_time,distance,count,source_type,day_time,speed,deviceuuid,pkg_name,update_time,binning_data,datauuid,calorie,source_pkg_name
2020-01-14 22:11:17.376,5019.729,7640,18,1565136000000,2.7777772,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.376,531f91e9-d4ba-48b1-967d-a2b26512b2c9.binning_data.json,531f91e9-d4ba-48b1-967d-a2b26512b2c9,248.63,com.sec.android.app.shealth,
2020-01-14 22:11:17.363,8647.394,11700,-2,1574121600000,1.4655082,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.363,18989a1a-15d6-41cc-bcee-411072922570.binning_data.json,18989a1a-15d6-41cc-bcee-411072922570,418.78,com.sec.android.app.shealth,
2020-01-14 22:11:17.349,15920.307,20331,-2,1567641600000,1.6049088,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.349,41762129-94fa-4806-82e0-e318a1c028ed.binning_data.json,41762129-94fa-4806-82e0-e318a1c028ed,809.66095,com.sec.android.app.shealth,
2020-01-14 22:11:17.363,7013.3623,9824,-2,1574294400000,1.3702489,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.363,adb335f9-f212-4e9e-9a72-4eb653af73b3.binning_data.json,adb335f9-f212-4e9e-9a72-4eb653af73b3,341.68,com.sec.android.app.shealth,
2020-01-14 22:11:17.378,7148.75,10077,18,1565654400000,2.4166672,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.378,f80798a7-be1a-45b0-bb4a-9beaa78322b8.binning_data.json,f80798a7-be1a-45b0-bb4a-9beaa78322b8,325.119,com.sec.android.app.shealth,
2020-01-14 22:11:17.340,2496.5,3145,-2,1562284800000,1.533294,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.340,3b2f3baa-1e32-48d2-be4d-dcac0711b424.binning_data.json,3b2f3baa-1e32-48d2-be4d-dcac0711b424,113.369995,com.sec.android.app.shealth,
2020-01-14 22:11:17.379,9167.732,13193,18,1566000000000,2.6666665,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.379,f22ecfd1-b895-4715-8c98-9b813df3ae22.binning_data.json,f22ecfd1-b895-4715-8c98-9b813df3ae22,434.701,com.sec.android.app.shealth,
2020-01-14 22:11:17.379,7826.949,11019,18,1566086400000,2.8611112,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.379,3d560b96-ee37-428c-8619-9f70e03278a9.binning_data.json,3d560b96-ee37-428c-8619-9f70e03278a9,365.365,com.sec.android.app.shealth,
2020-01-14 22:11:17.350,8184.74,11046,-2,1568160000000,1.4934516,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.350,2ea97e98-f6cb-4d13-be48-01577ee0418d.binning_data.json,2ea97e98-f6cb-4d13-be48-01577ee0418d,400.08,com.sec.android.app.shealth,
2020-01-14 22:11:17.379,5168.452,7209,18,1566172800000,3.6944444,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.379,b31d57b4-26cb-4655-b903-b118d9a416cd.binning_data.json,b31d57b4-26cb-4655-b903-b118d9a416cd,240.87,com.sec.android.app.shealth,
2020-01-14 22:11:17.364,4556.842,6160,-2,1574812800000,1.4406767,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.364,59589841-524f-43ac-b10d-71c4e936823a.binning_data.json,59589841-524f-43ac-b10d-71c4e936823a,221.59999,com.sec.android.app.shealth,
2020-01-14 22:11:17.379,3210.049,4713,18,1566259200000,2.3333333,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.379,272b9a18-5ce8-40a2-8307-de3401815e27.binning_data.json,272b9a18-5ce8-40a2-8307-de3401815e27,157.38,com.sec.android.app.shealth,
2020-01-14 22:11:17.365,8685.399,11495,-2,1575331200000,1.5001409,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.365,e6c1ff13-7667-4342-be05-c3f97d123a30.binning_data.json,e6c1ff13-7667-4342-be05-c3f97d123a30,392.27,com.sec.android.app.shealth,
2020-01-14 22:11:17.379,4669.37,6641,18,1566345600000,2.2777777,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.379,1befc0f1-3b31-45cc-ac04-9de7199348bd.binning_data.json,1befc0f1-3b31-45cc-ac04-9de7199348bd,228.07,com.sec.android.app.shealth,
2020-01-14 22:11:17.351,3977.929,5319,-2,1568678400000,1.4362049,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.351,75a35f3f-3f5e-45eb-8f04-cdad255e1e5d.binning_data.json,75a35f3f-3f5e-45eb-8f04-cdad255e1e5d,186.93,com.sec.android.app.shealth,
2020-01-14 22:11:17.364,7298.098,9673,-2,1574640000000,1.491885,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.364,a96b5b5c-8137-4920-8ef8-68e907ea10df.binning_data.json,a96b5b5c-8137-4920-8ef8-68e907ea10df,347.44998,com.sec.android.app.shealth,
2020-01-14 22:11:17.380,5256.542,7555,18,1566432000000,3.1111116,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.380,38040b47-2921-4e1e-992c-932a1bdfbfcc.binning_data.json,38040b47-2921-4e1e-992c-932a1bdfbfcc,253.19,com.sec.android.app.shealth,
2020-01-14 22:11:17.352,6590.358,9009,-2,1569196800000,1.4312694,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.352,589f89fb-a64c-45c2-a9e1-a2a2c5024cd5.binning_data.json,589f89fb-a64c-45c2-a9e1-a2a2c5024cd5,316.83,com.sec.android.app.shealth,
2020-01-14 22:11:17.380,5982.552,8568,18,1566518400000,2.0555556,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.380,dd8855bf-6368-457d-8778-5c23204c8b78.binning_data.json,dd8855bf-6368-457d-8778-5c23204c8b78,288.53,com.sec.android.app.shealth,
2020-01-14 22:11:17.365,9558.431,12788,-2,1575158400000,1.4004529,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.365,05825e45-1086-46a7-bef0-11b7c243b0b4.binning_data.json,05825e45-1086-46a7-bef0-11b7c243b0b4,454.921,com.sec.android.app.shealth,
2020-01-14 22:11:17.344,7076.939,9403,-2,1565222400000,1.4887834,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.344,41cce19e-9f65-4bb9-b3c2-a73d82908be5.binning_data.json,41cce19e-9f65-4bb9-b3c2-a73d82908be5,329.91,com.sec.android.app.shealth,
2020-01-14 22:11:17.341,3805.36,4841,-2,1562803200000,1.5330652,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.341,ade4fc72-90b9-4bd2-8ee2-3cdcbe7e79bf.binning_data.json,ade4fc72-90b9-4bd2-8ee2-3cdcbe7e79bf,176.56,com.sec.android.app.shealth,
2020-01-14 22:11:17.365,6019.747,8104,-2,1575676800000,1.4515105,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.365,79639081-d8de-472e-bdd4-5dc9134ad854.binning_data.json,79639081-d8de-472e-bdd4-5dc9134ad854,290.839,com.sec.android.app.shealth,
2020-01-14 22:11:17.353,9286.038,12374,-2,1569715200000,1.4237918,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.353,69b7ebd7-dca1-4b4b-baa3-b60ad0e862a0.binning_data.json,69b7ebd7-dca1-4b4b-baa3-b60ad0e862a0,447.97,com.sec.android.app.shealth,
2020-01-14 22:11:17.366,6461.024,8646,-2,1575849600000,1.483316,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.366,49e05541-01b7-4ef1-b57c-6dbdd436410c.binning_data.json,49e05541-01b7-4ef1-b57c-6dbdd436410c,310.469,com.sec.android.app.shealth,
2020-01-14 22:11:17.380,7425.046,10906,18,1566604800000,3.333333,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.380,21f0e618-58b9-493b-965b-1696043931be.binning_data.json,21f0e618-58b9-493b-965b-1696043931be,357.15,com.sec.android.app.shealth,
2020-01-14 22:11:17.345,9440.205,12798,-2,1565740800000,1.4744394,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.345,981b608e-0f93-4bc5-9422-092a64788efa.binning_data.json,981b608e-0f93-4bc5-9422-092a64788efa,451.07098,com.sec.android.app.shealth,
2020-01-14 22:11:17.380,4474.146,6516,18,1566691200000,2.3055556,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.380,b6572ccf-3f0f-4cad-a950-501a60a90b57.binning_data.json,b6572ccf-3f0f-4cad-a950-501a60a90b57,220.859,com.sec.android.app.shealth,
2020-01-14 22:11:17.366,11309.426,14162,-2,1576195200000,1.5985904,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.366,e16c78a6-8bac-4d1a-8c9e-6fa083b1ee53.binning_data.json,e16c78a6-8bac-4d1a-8c9e-6fa083b1ee53,559.042,com.sec.android.app.shealth,
2020-01-14 22:11:17.342,1510.13,1903,-2,1563321600000,1.6377014,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.342,d1989ff8-850d-42a1-9916-366f3d2872d9.binning_data.json,d1989ff8-850d-42a1-9916-366f3d2872d9,71.24,com.sec.android.app.shealth,
2020-01-14 22:11:17.347,4640.63,6240,-2,1566259200000,1.5424522,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.347,5205d5a8-1a96-4a70-a96d-7a4c7929cfec.binning_data.json,5205d5a8-1a96-4a70-a96d-7a4c7929cfec,222.83,com.sec.android.app.shealth,
2020-01-14 22:11:17.380,6336.14,9151,18,1566777600000,1.974018,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.380,b3525b72-0ad1-4fb0-bbfb-b25ea8c4e9b7.binning_data.json,b3525b72-0ad1-4fb0-bbfb-b25ea8c4e9b7,308.321,com.sec.android.app.shealth,
2020-01-14 22:11:17.367,7354.803,9582,-2,1576713600000,1.5615538,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.367,838878ea-1161-4b8b-8661-e75f66af6d43.binning_data.json,838878ea-1161-4b8b-8661-e75f66af6d43,345.35397,com.sec.android.app.shealth,
2020-01-14 22:11:17.367,6258.398,8507,-2,1576368000000,1.5466813,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.367,90963947-72ce-44ee-b3b1-d06c50b24eb0.binning_data.json,90963947-72ce-44ee-b3b1-d06c50b24eb0,304.86798,com.sec.android.app.shealth,
2020-01-14 22:11:17.380,6157.748,8839,18,1566864000000,3.6388888,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.380,0cd4eb10-fd22-4246-8816-17a78568973e.binning_data.json,0cd4eb10-fd22-4246-8816-17a78568973e,300.45,com.sec.android.app.shealth,
2020-01-14 22:11:17.368,6085.652,7845,-2,1577232000000,1.5765939,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.368,afb5ce93-07a0-4360-9c00-32bf44faec8d.binning_data.json,afb5ce93-07a0-4360-9c00-32bf44faec8d,293.192,com.sec.android.app.shealth,
2020-01-14 22:11:17.367,4336.277,5263,-2,1576886400000,1.7559646,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.367,07de56dd-f46c-40f6-a56b-322acf2e8f9a.binning_data.json,07de56dd-f46c-40f6-a56b-322acf2e8f9a,229.88899,com.sec.android.app.shealth,
2020-01-14 22:11:17.348,8255.854,11255,-2,1566777600000,1.4476994,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.348,afbe81cd-66b2-4218-bdaf-e4237399a119.binning_data.json,afbe81cd-66b2-4218-bdaf-e4237399a119,404.77097,com.sec.android.app.shealth,
2020-01-14 22:11:17.342,2267.699,3059,-2,1563840000000,1.4146047,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.342,906c6c6a-c6a7-4406-b94e-18e7966abd5b.binning_data.json,906c6c6a-c6a7-4406-b94e-18e7966abd5b,110.159996,com.sec.android.app.shealth,
2020-01-14 22:11:17.380,6593.597,9303,18,1566950400000,2.2222223,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.380,55cc1392-7b66-4411-98fb-0e0c9d5bd705.binning_data.json,55cc1392-7b66-4411-98fb-0e0c9d5bd705,310.411,com.sec.android.app.shealth,
2020-01-14 22:11:17.369,4242.018,5351,-2,1577750400000,1.5715077,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.369,83ebda64-2833-4224-b4f7-939735e78ec3.binning_data.json,83ebda64-2833-4224-b4f7-939735e78ec3,207.42,com.sec.android.app.shealth,
2020-01-14 22:11:17.368,4447.966,5774,-2,1577404800000,1.5140419,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.368,af6f3430-bd22-4455-97e4-9ed082a6e9aa.binning_data.json,af6f3430-bd22-4455-97e4-9ed082a6e9aa,215.82199,com.sec.android.app.shealth,
2020-01-14 22:11:17.355,12858.083,17310,-2,1570233600000,1.3855544,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.355,cf3a4646-18aa-4652-89d4-f4368e93ede8.binning_data.json,cf3a4646-18aa-4652-89d4-f4368e93ede8,628.74,com.sec.android.app.shealth,
2020-01-14 22:11:17.343,7216.602,10027,-2,1564358400000,1.3578994,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.343,a6aa3ead-15b0-49f2-8ad9-416a9d0c997e.binning_data.json,a6aa3ead-15b0-49f2-8ad9-416a9d0c997e,342.72,com.sec.android.app.shealth,
2020-01-14 22:11:17.349,8512.278,11218,-2,1567296000000,1.5044488,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.349,35fbf802-0914-4810-8ea0-cec924e0d86f.binning_data.json,35fbf802-0914-4810-8ea0-cec924e0d86f,414.55997,com.sec.android.app.shealth,
2020-01-14 22:11:17.356,9035.271,11395,-2,1570752000000,1.5835819,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.356,6c81df30-380f-4f0a-aafc-e30d6e414bbb.binning_data.json,6c81df30-380f-4f0a-aafc-e30d6e414bbb,451.94998,com.sec.android.app.shealth,
2020-01-14 22:11:17.380,4435.689,6293,18,1567036800000,3.6666672,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.380,cad3e008-924a-4b69-8ece-70ff2c7545d0.binning_data.json,cad3e008-924a-4b69-8ece-70ff2c7545d0,211.2,com.sec.android.app.shealth,
2020-01-14 22:11:17.370,6412.09,8516,-2,1578268800000,1.4762098,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.370,1b5ec17d-182b-49d9-994e-2dc2c5eff408.binning_data.json,1b5ec17d-182b-49d9-994e-2dc2c5eff408,306.59998,com.sec.android.app.shealth,
2020-01-14 22:11:17.344,3387.717,4420,-2,1564876800000,1.4899822,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.344,6767654c-d747-49d7-aa36-e885c435a236.binning_data.json,6767654c-d747-49d7-aa36-e885c435a236,163.8,com.sec.android.app.shealth,
2020-01-14 22:11:17.369,2881.915,3779,-2,1577923200000,1.5129806,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.369,167308b4-9be8-4974-bf34-9146c466a81c.binning_data.json,167308b4-9be8-4974-bf34-9146c466a81c,143.321,com.sec.android.app.shealth,
2020-01-14 22:11:17.371,6175.701,8231,-2,1578787200000,1.4773083,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.371,d6f01ecc-43d1-4ed8-a7c2-b068a2578510.binning_data.json,d6f01ecc-43d1-4ed8-a7c2-b068a2578510,294.53,com.sec.android.app.shealth,
2020-01-14 22:11:17.350,6882.554,9135,-2,1567814400000,1.4962091,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.350,dc3ff7d9-7f58-4379-8f77-a5671f51d8b4.binning_data.json,dc3ff7d9-7f58-4379-8f77-a5671f51d8b4,314.38,com.sec.android.app.shealth,
2020-01-14 22:11:17.357,6276.414,8227,-2,1571270400000,1.5170122,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.357,0fac468e-9813-46e3-be05-51d9b20b41bb.binning_data.json,0fac468e-9813-46e3-be05-51d9b20b41bb,306.569,com.sec.android.app.shealth,
2020-01-14 22:11:17.372,1286.439,1948,18,1563753600000,1.8888888,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.372,62990724-9576-4f26-b3a3-6c02fe4b7473.binning_data.json,62990724-9576-4f26-b3a3-6c02fe4b7473,63.58,com.sec.android.app.shealth,
2020-01-14 22:11:17.351,7833.6,10176,-2,1568332800000,1.5261366,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.351,474d33c2-ad51-4ed9-9368-4857f41d272b.binning_data.json,474d33c2-ad51-4ed9-9368-4857f41d272b,378.11,com.sec.android.app.shealth,
2020-01-14 22:11:17.370,1250.18,1786,-2,1578441600000,1.3191653,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.370,af6ae222-2dbf-4cde-a8c6-85c4ba3ce312.binning_data.json,af6ae222-2dbf-4cde-a8c6-85c4ba3ce312,66.81,com.sec.android.app.shealth,
2020-01-14 22:11:17.373,5885.602,8827,18,1564272000000,2.4444444,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.373,d256c97f-1a20-4b2e-82f3-a1f0075354ba.binning_data.json,d256c97f-1a20-4b2e-82f3-a1f0075354ba,286.0,com.sec.android.app.shealth,
2020-01-14 22:11:17.352,11405.078,14461,-2,1568851200000,1.6334771,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.352,5dd5c6ae-3337-4e75-b299-effd52cbc2d5.binning_data.json,5dd5c6ae-3337-4e75-b299-effd52cbc2d5,551.07,com.sec.android.app.shealth,
2020-01-14 22:11:17.374,3692.24,5510,18,1564790400000,2.2499995,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.374,ec5dbc9c-91c0-49cd-848f-1e027e92bb3e.binning_data.json,ec5dbc9c-91c0-49cd-848f-1e027e92bb3e,178.44,com.sec.android.app.shealth,
2020-01-14 22:11:17.358,8821.118,11685,-2,1571788800000,1.5005785,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.358,e32e6036-9393-4b83-b58f-e1c71f8ab5b7.binning_data.json,e32e6036-9393-4b83-b58f-e1c71f8ab5b7,412.62997,com.sec.android.app.shealth,
2020-01-14 22:11:17.381,8036.334,11552,18,1567123200000,2.9722228,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.381,6482e5c4-9673-4adc-b6a4-38fa109bd136.binning_data.json,6482e5c4-9673-4adc-b6a4-38fa109bd136,376.712,com.sec.android.app.shealth,
2020-01-14 22:11:17.371,1771.682,2456,-2,1578960000000,1.2747977,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-15 06:15:07.281,0e5ea09b-e893-4a7a-9558-c8f6a8ae3366.binning_data.json,0e5ea09b-e893-4a7a-9558-c8f6a8ae3366,93.85,com.sec.android.app.shealth,
2020-01-14 22:11:17.353,7259.016,9740,-2,1569369600000,1.4605953,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.353,40333d44-e182-420d-ad13-1b2a22c81c74.binning_data.json,40333d44-e182-420d-ad13-1b2a22c81c74,340.529,com.sec.android.app.shealth,
2020-01-14 22:11:17.376,14424.129,19913,18,1565308800000,6.9444447,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.376,06c48497-6197-4eec-b646-4153a7dc0cec.binning_data.json,06c48497-6197-4eec-b646-4153a7dc0cec,662.08,com.sec.android.app.shealth,
2020-01-14 22:11:17.381,7372.199,10870,18,1567209600000,2.4317884,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.381,ad7d3f49-1463-490e-86a4-0ce3c3734822.binning_data.json,ad7d3f49-1463-490e-86a4-0ce3c3734822,346.419,com.sec.android.app.shealth,
2020-01-14 22:11:17.354,16069.136,20589,-2,1569888000000,1.5508606,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.354,0fc0471d-9c66-4190-86c2-c1bd05425602.binning_data.json,0fc0471d-9c66-4190-86c2-c1bd05425602,797.071,com.sec.android.app.shealth,
2020-01-14 22:11:17.372,3522.998,5191,18,1563926400000,2.5555558,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.372,872b1bbc-1132-47ce-b89d-7cab1045fd6d.binning_data.json,872b1bbc-1132-47ce-b89d-7cab1045fd6d,169.85,com.sec.android.app.shealth,
2020-01-14 22:11:17.381,5411.213,8098,18,1567296000000,2.8164177,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.381,abbc3143-cde6-4136-b501-f9fafbbff727.binning_data.json,abbc3143-cde6-4136-b501-f9fafbbff727,270.58,com.sec.android.app.shealth,
2020-01-14 22:11:17.345,7728.521,10321,-2,1565395200000,1.4432652,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.345,c1fac76f-a3d0-4e41-831c-0311526bcbf3.binning_data.json,c1fac76f-a3d0-4e41-831c-0311526bcbf3,359.22998,com.sec.android.app.shealth,
2020-01-14 22:11:17.379,7178.44,10027,18,1565827200000,2.3333333,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.379,32e655b6-3e06-4166-9c7e-fb080f33537b.binning_data.json,32e655b6-3e06-4166-9c7e-fb080f33537b,325.571,com.sec.android.app.shealth,
2020-01-14 22:11:17.355,7713.627,10257,-2,1570406400000,1.4853988,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.355,2769f03c-7882-4966-a6c9-714e7e2fcb16.binning_data.json,2769f03c-7882-4966-a6c9-714e7e2fcb16,353.13998,com.sec.android.app.shealth,
2020-01-14 22:11:17.381,5957.05,8411,18,1567382400000,2.8888888,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.381,b99653b9-aa42-4a1a-bdce-616cd6dae980.binning_data.json,b99653b9-aa42-4a1a-bdce-616cd6dae980,287.74,com.sec.android.app.shealth,
2020-01-14 22:11:17.359,8034.541,10529,-2,1572307200000,1.5278919,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.359,d1ed2656-7f01-4813-b8ff-85e238032093.binning_data.json,d1ed2656-7f01-4813-b8ff-85e238032093,381.28998,com.sec.android.app.shealth,
2020-01-14 22:11:17.346,8556.8545,11486,-2,1565913600000,1.4784083,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.346,cf475f61-b402-41b2-81a1-37767ce74c7c.binning_data.json,cf475f61-b402-41b2-81a1-37767ce74c7c,416.469,com.sec.android.app.shealth,
2020-01-14 22:11:17.392,5784.543,8504,18,1574294400000,2.2499995,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.392,8b0815bd-e451-46c5-a96d-507db02512cd.binning_data.json,8b0815bd-e451-46c5-a96d-507db02512cd,283.15,com.sec.android.app.shealth,
2020-01-14 22:11:17.347,7011.232,9535,-2,1566432000000,1.4467982,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.347,420a1686-05de-4e46-969d-c3199169405a.binning_data.json,420a1686-05de-4e46-969d-c3199169405a,331.33,com.sec.android.app.shealth,
2020-01-14 22:11:17.373,5308.993,8061,18,1564444800000,2.0833333,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.373,5f560b87-ae67-48d7-b53d-63677985519c.binning_data.json,5f560b87-ae67-48d7-b53d-63677985519c,259.01,com.sec.android.app.shealth,
2020-01-14 22:11:17.356,10981.89,14924,-2,1570924800000,1.3707805,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.356,0e9796b8-73b6-4042-bcf0-c6b79daaa000.binning_data.json,0e9796b8-73b6-4042-bcf0-c6b79daaa000,537.24097,com.sec.android.app.shealth,
2020-01-14 22:11:17.360,4757.006,6416,-2,1572825600000,1.4506121,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.360,9ee50a4c-7d54-4493-843e-f362167be993.binning_data.json,9ee50a4c-7d54-4493-843e-f362167be993,233.36,com.sec.android.app.shealth,
2020-01-14 22:11:17.392,4180.011,5921,18,1574380800000,2.3333333,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.392,c386bcb5-96be-470c-ac6f-946c6256779c.binning_data.json,c386bcb5-96be-470c-ac6f-946c6256779c,199.71,com.sec.android.app.shealth,
2020-01-14 22:11:17.381,7550.369,10505,18,1567468800000,6.0833335,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.381,0393e25b-ace6-4d24-93dd-55b3f9e7605e.binning_data.json,0393e25b-ace6-4d24-93dd-55b3f9e7605e,347.79,com.sec.android.app.shealth,
2020-01-14 22:11:17.392,1737.05,2630,18,1574467200000,6.9444447,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.392,d3768f8e-2988-4906-ac9e-322d62b6bb50.binning_data.json,d3768f8e-2988-4906-ac9e-322d62b6bb50,88.55,com.sec.android.app.shealth,
2020-01-14 22:11:17.375,8360.162,12439,18,1564963200000,2.8333333,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.375,e8d149ed-b698-41a8-aac9-d9224eca0827.binning_data.json,e8d149ed-b698-41a8-aac9-d9224eca0827,401.72,com.sec.android.app.shealth,
2020-01-14 22:11:17.348,8138.072,10970,-2,1566950400000,1.4781423,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.348,92e7922a-c3a5-4035-9b99-a093995f999d.binning_data.json,92e7922a-c3a5-4035-9b99-a093995f999d,383.758,com.sec.android.app.shealth,
2020-01-14 22:11:17.361,1392.909,1916,-2,1573344000000,1.3920676,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.361,31680a14-8eed-4c8a-a78b-aa3060d94eaa.binning_data.json,31680a14-8eed-4c8a-a78b-aa3060d94eaa,66.42,com.sec.android.app.shealth,
2020-01-14 22:11:17.357,8869.327,10961,-2,1571443200000,1.6150217,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.357,082b16c1-3e53-4803-8a99-95fb1cc74918.binning_data.json,082b16c1-3e53-4803-8a99-95fb1cc74918,452.59,com.sec.android.app.shealth,
2020-01-14 22:11:17.392,686.66,964,18,1574553600000,2.6944444,hytsFLPcD3,com.sec.android.app.shealth,2020-01-14 22:11:17.392,c2f67905-64b9-47cd-aa7f-298a4317d49f.binning_data.json,c2f67905-64b9-47cd-aa7f-298a4317d49f,34.3,com.sec.android.app.shealth,
2020-01-14 22:11:17.362,13671.52,18854,-2,1573862400000,1.3718874,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.362,74ffda1c-fe79-48f2-8d55-6a2db6dbb135.binning_data.json,74ffda1c-fe79-48f2-8d55-6a2db6dbb135,652.6,com.sec.android.app.shealth,
2020-01-14 22:11:17.349,9603.866,12399,-2,1567468800000,1.559524,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 22:11:17.349,fe53fba1-d361-4a1b-93aa-8e113d78b0b3.binning_data.json,fe53fba1-d361-4a1b-93aa-8e113d78b0b3,439.91,com.sec.android.app.shealth,
