com.samsung.shealth.stress,6100041,7
create_time,time_offset,max,custom,end_time,deviceuuid,start_time,score,pkg_name,update_time,min,binning_data,datauuid,tag_id,comment,algorithm
2019-12-28 04:23:59.833,UTC-0600,100.0,,2019-12-28 04:59:59.999,hytsFLPcD3,2019-12-28 04:00:00.000,18.0,com.sec.android.app.shealth,2019-12-28 05:01:29.400,0.0,478e3355-e8f6-69c7-f8ad-83ef922fbecb.binning_data.json,478e3355-e8f6-69c7-f8ad-83ef922fbecb,10011,,1,
2020-01-04 19:05:19.721,UTC-0600,100.0,,2020-01-04 19:59:59.999,hytsFLPcD3,2020-01-04 19:00:00.000,30.0,com.sec.android.app.shealth,2020-01-04 20:05:19.776,0.0,2b4949f4-2720-95aa-b24c-93260bef533a.binning_data.json,2b4949f4-2720-95aa-b24c-93260bef533a,10011,,1,
2019-12-22 09:01:17.467,UTC-0600,55.0,,2019-12-22 08:59:59.999,hytsFLPcD3,2019-12-22 08:00:00.000,7.0,com.sec.android.app.shealth,2019-12-22 09:01:17.467,0.0,1ac20c29-22ba-3a0f-fa82-2d6920c127f5.binning_data.json,1ac20c29-22ba-3a0f-fa82-2d6920c127f5,10011,,1,
2019-12-21 10:01:23.552,UTC-0600,0.0,,2019-12-21 09:59:59.999,hytsFLPcD3,2019-12-21 09:00:00.000,0.0,com.sec.android.app.shealth,2019-12-21 10:01:23.552,0.0,a889e108-c297-7b73-77b3-e0a50a9575c9.binning_data.json,a889e108-c297-7b73-77b3-e0a50a9575c9,10011,,1,
2020-01-07 19:05:29.114,UTC-0600,100.0,,2020-01-07 18:59:59.999,hytsFLPcD3,2020-01-07 18:00:00.000,30.0,com.sec.android.app.shealth,2020-01-07 19:05:29.114,0.0,b1804c5a-fb70-2fbd-3928-499b907b29da.binning_data.json,b1804c5a-fb70-2fbd-3928-499b907b29da,10011,,1,
2020-01-07 10:09:23.802,UTC-0600,64.0,,2020-01-07 09:59:59.999,hytsFLPcD3,2020-01-07 09:00:00.000,1.0,com.sec.android.app.shealth,2020-01-07 10:09:23.802,0.0,bae92109-fb5d-8ff2-07b1-b01f4f14d3bf.binning_data.json,bae92109-fb5d-8ff2-07b1-b01f4f14d3bf,10011,,1,
2020-01-08 06:14:34.606,UTC-0600,94.0,,2020-01-07 22:59:59.999,hytsFLPcD3,2020-01-07 22:00:00.000,44.0,com.sec.android.app.shealth,2020-01-08 06:15:51.052,39.0,a837879f-79d9-1eda-f950-04346fd62461.binning_data.json,a837879f-79d9-1eda-f950-04346fd62461,10011,,1,
2019-12-13 07:20:34.697,UTC-0500,100.0,,2019-12-13 07:59:59.999,hytsFLPcD3,2019-12-13 07:00:00.000,22.0,com.sec.android.app.shealth,2019-12-13 08:01:52.464,0.0,de214207-a676-7e1a-ea28-74779ab735a5.binning_data.json,de214207-a676-7e1a-ea28-74779ab735a5,10011,,1,
2019-12-16 18:01:01.558,UTC-0600,100.0,,2019-12-16 17:59:59.999,hytsFLPcD3,2019-12-16 17:00:00.000,39.0,com.sec.android.app.shealth,2019-12-16 18:01:01.558,1.0,a442cb24-b9ff-db41-05af-eb0f36b02431.binning_data.json,a442cb24-b9ff-db41-05af-eb0f36b02431,10011,,1,
2019-12-11 18:02:16.946,UTC-0500,79.0,,2019-12-11 17:59:59.999,hytsFLPcD3,2019-12-11 17:00:00.000,15.0,com.sec.android.app.shealth,2019-12-11 18:02:16.946,0.0,ba146c8f-647e-24c3-e117-eda333ec4488.binning_data.json,ba146c8f-647e-24c3-e117-eda333ec4488,10011,,1,
2020-01-07 08:10:52.629,UTC-0600,100.0,,2020-01-07 07:59:59.999,hytsFLPcD3,2020-01-07 07:00:00.000,37.0,com.sec.android.app.shealth,2020-01-07 08:10:52.629,0.0,0006db25-673b-c93e-b6c5-9a3d8cef1ad6.binning_data.json,0006db25-673b-c93e-b6c5-9a3d8cef1ad6,10011,,1,
2019-12-08 05:55:02.697,UTC-0500,99.0,,2019-12-08 05:59:59.999,hytsFLPcD3,2019-12-08 05:00:00.000,28.0,com.sec.android.app.shealth,2019-12-08 06:06:56.837,0.0,7c5ed9eb-4b10-37fc-7d76-1092d1503e83.binning_data.json,7c5ed9eb-4b10-37fc-7d76-1092d1503e83,10011,,1,
2019-12-27 06:01:04.503,UTC-0600,100.0,,2019-12-27 05:59:59.999,hytsFLPcD3,2019-12-27 05:00:00.000,29.0,com.sec.android.app.shealth,2019-12-27 06:01:04.503,0.0,ba2dd224-5b4e-d34a-a631-a8d8ddfa5a27.binning_data.json,ba2dd224-5b4e-d34a-a631-a8d8ddfa5a27,10011,,1,
2020-01-12 11:09:34.632,UTC-0600,100.0,,2020-01-12 10:59:59.999,hytsFLPcD3,2020-01-12 10:00:00.000,18.0,com.sec.android.app.shealth,2020-01-12 11:09:34.632,0.0,5666c80c-e2db-1aed-1b24-2b0bf5e296cb.binning_data.json,5666c80c-e2db-1aed-1b24-2b0bf5e296cb,10011,,1,
2019-12-02 21:09:22.739,UTC-0500,97.0,,2019-12-02 05:59:59.999,hytsFLPcD3,2019-12-02 05:00:00.000,25.0,com.sec.android.app.shealth,2019-12-02 21:09:22.739,0.0,ff59634d-de84-ec6f-0289-256dcde29f77.binning_data.json,ff59634d-de84-ec6f-0289-256dcde29f77,10011,,1,
2020-01-09 23:01:36.464,UTC-0600,100.0,,2020-01-09 22:59:59.999,hytsFLPcD3,2020-01-09 22:00:00.000,13.0,com.sec.android.app.shealth,2020-01-09 23:01:36.464,0.0,b3b5c6bb-839c-9b51-8119-0bc7008814f2.binning_data.json,b3b5c6bb-839c-9b51-8119-0bc7008814f2,10011,,1,
2020-01-03 23:46:43.673,UTC-0600,99.0,,2020-01-03 23:59:59.999,hytsFLPcD3,2020-01-03 23:00:00.000,10.0,com.sec.android.app.shealth,2020-01-04 00:03:18.429,0.0,af09e3e8-8964-07c6-49d8-094603383295.binning_data.json,af09e3e8-8964-07c6-49d8-094603383295,10011,,1,
2019-12-31 02:36:46.297,UTC-0600,99.0,,2019-12-31 02:59:59.999,hytsFLPcD3,2019-12-31 02:00:00.000,3.0,com.sec.android.app.shealth,2019-12-31 03:02:01.004,0.0,1835a018-4b12-1cf7-1586-c2231c3f168a.binning_data.json,1835a018-4b12-1cf7-1586-c2231c3f168a,10011,,1,
2019-12-11 04:06:15.364,UTC-0500,100.0,,2019-12-11 04:59:59.999,hytsFLPcD3,2019-12-11 04:00:00.000,60.0,com.sec.android.app.shealth,2019-12-11 05:02:04.545,0.0,be128877-9503-2808-c4d8-6c620f046a07.binning_data.json,be128877-9503-2808-c4d8-6c620f046a07,10011,,1,
2020-01-13 08:01:05.611,UTC-0500,100.0,,2020-01-13 07:59:59.999,hytsFLPcD3,2020-01-13 07:00:00.000,27.0,com.sec.android.app.shealth,2020-01-13 08:01:05.611,0.0,456a5474-c6eb-3f4f-8557-d36a0193cf3f.binning_data.json,456a5474-c6eb-3f4f-8557-d36a0193cf3f,10011,,1,
2020-01-08 09:01:37.542,UTC-0600,100.0,,2020-01-08 08:59:59.999,hytsFLPcD3,2020-01-08 08:00:00.000,32.0,com.sec.android.app.shealth,2020-01-08 09:01:37.542,0.0,28a6a2a7-a732-7cbb-1e84-1f1844856812.binning_data.json,28a6a2a7-a732-7cbb-1e84-1f1844856812,10011,,1,
2019-12-25 04:02:43.461,UTC-0600,100.0,,2019-12-25 03:59:59.999,hytsFLPcD3,2019-12-25 03:00:00.000,41.0,com.sec.android.app.shealth,2019-12-25 04:02:43.461,0.0,d8773902-d0ca-3e5f-43ab-1685f159f99e.binning_data.json,d8773902-d0ca-3e5f-43ab-1685f159f99e,10011,,1,
2019-12-31 10:03:42.376,UTC-0600,0.0,,2019-12-31 09:59:59.999,hytsFLPcD3,2019-12-31 09:00:00.000,0.0,com.sec.android.app.shealth,2019-12-31 10:03:42.376,0.0,43058b1f-c823-3cb1-3ee9-207cce97bcac.binning_data.json,43058b1f-c823-3cb1-3ee9-207cce97bcac,10011,,1,
2020-01-02 11:04:26.803,UTC-0600,100.0,,2020-01-02 10:59:59.999,hytsFLPcD3,2020-01-02 10:00:00.000,35.0,com.sec.android.app.shealth,2020-01-02 11:04:26.803,0.0,e43a92c6-c6ee-8841-05fb-7480d0f5b4bc.binning_data.json,e43a92c6-c6ee-8841-05fb-7480d0f5b4bc,10011,,1,
2019-12-03 06:01:37.491,UTC-0500,94.0,,2019-12-03 05:59:59.999,hytsFLPcD3,2019-12-03 05:00:00.000,4.0,com.sec.android.app.shealth,2019-12-03 06:01:37.491,0.0,5d890729-686d-611c-c28c-270e3adf1a39.binning_data.json,5d890729-686d-611c-c28c-270e3adf1a39,10011,,1,
2019-12-13 19:02:12.683,UTC-0500,100.0,,2019-12-13 18:59:59.999,hytsFLPcD3,2019-12-13 18:00:00.000,49.0,com.sec.android.app.shealth,2019-12-13 19:02:12.683,0.0,13b176b0-7dca-93d3-d172-6410cac5e2b4.binning_data.json,13b176b0-7dca-93d3-d172-6410cac5e2b4,10011,,1,
2020-01-04 08:09:17.697,UTC-0600,100.0,,2020-01-04 07:59:59.999,hytsFLPcD3,2020-01-04 07:00:00.000,11.0,com.sec.android.app.shealth,2020-01-04 08:09:17.697,0.0,2a1a4f52-bd48-1192-e95d-c1bd867cf2e9.binning_data.json,2a1a4f52-bd48-1192-e95d-c1bd867cf2e9,10011,,1,
2020-01-04 17:02:27.431,UTC-0600,89.0,,2020-01-04 16:59:59.999,hytsFLPcD3,2020-01-04 16:00:00.000,10.0,com.sec.android.app.shealth,2020-01-04 17:02:27.431,0.0,27b87fae-e8f0-27bb-ea10-d0ba87af336d.binning_data.json,27b87fae-e8f0-27bb-ea10-d0ba87af336d,10011,,1,
2020-01-07 02:28:07.706,UTC-0600,100.0,,2020-01-07 02:59:59.999,hytsFLPcD3,2020-01-07 02:00:00.000,31.0,com.sec.android.app.shealth,2020-01-07 03:03:52.665,0.0,67717e06-328e-990d-3c46-a7bc10056f4e.binning_data.json,67717e06-328e-990d-3c46-a7bc10056f4e,10011,,1,
2019-12-14 05:52:17.750,UTC-0500,100.0,,2019-12-14 05:59:59.999,hytsFLPcD3,2019-12-14 05:00:00.000,25.0,com.sec.android.app.shealth,2019-12-14 06:01:25.398,0.0,e504f7cb-53de-63b8-1294-435f918468ac.binning_data.json,e504f7cb-53de-63b8-1294-435f918468ac,10011,,1,
2019-12-01 20:43:13.822,UTC-0500,97.0,,2019-12-01 20:59:59.999,hytsFLPcD3,2019-12-01 20:00:00.000,29.0,com.sec.android.app.shealth,2019-12-01 21:01:01.891,0.0,d071a98f-5cdb-e0d7-5150-62334c195392.binning_data.json,d071a98f-5cdb-e0d7-5150-62334c195392,10011,,1,
2020-01-07 11:09:31.743,UTC-0600,99.0,,2020-01-07 10:59:59.999,hytsFLPcD3,2020-01-07 10:00:00.000,1.0,com.sec.android.app.shealth,2020-01-07 11:09:31.743,0.0,7359857c-7f2c-7f52-0d6d-36c261b44fb7.binning_data.json,7359857c-7f2c-7f52-0d6d-36c261b44fb7,10011,,1,
2020-01-11 22:02:37.623,UTC-0600,99.0,,2020-01-11 21:59:59.999,hytsFLPcD3,2020-01-11 21:00:00.000,31.0,com.sec.android.app.shealth,2020-01-11 22:02:37.623,0.0,98339e46-510f-e004-980f-f5e58643f5ba.binning_data.json,98339e46-510f-e004-980f-f5e58643f5ba,10011,,1,
2019-12-04 19:05:56.604,UTC-0500,87.0,,2019-12-04 18:59:59.999,hytsFLPcD3,2019-12-04 18:00:00.000,4.0,com.sec.android.app.shealth,2019-12-04 19:05:56.604,0.0,b9029dd6-0fa0-6e23-8c5c-4d13a67c36d0.binning_data.json,b9029dd6-0fa0-6e23-8c5c-4d13a67c36d0,10011,,1,
2020-01-02 12:02:55.622,UTC-0600,96.0,,2020-01-02 11:59:59.999,hytsFLPcD3,2020-01-02 11:00:00.000,11.0,com.sec.android.app.shealth,2020-01-02 12:02:55.622,0.0,89f9ef2f-13cb-acbf-02c1-11a8381680b8.binning_data.json,89f9ef2f-13cb-acbf-02c1-11a8381680b8,10011,,1,
2019-12-31 05:02:56.418,UTC-0600,100.0,,2019-12-31 04:59:59.999,hytsFLPcD3,2019-12-31 04:00:00.000,21.0,com.sec.android.app.shealth,2019-12-31 05:02:56.418,0.0,5d940f61-8cf0-18cc-9632-a267b17dee0c.binning_data.json,5d940f61-8cf0-18cc-9632-a267b17dee0c,10011,,1,
2019-12-28 04:01:05.791,UTC-0600,97.0,,2019-12-28 03:59:59.999,hytsFLPcD3,2019-12-28 03:00:00.000,14.0,com.sec.android.app.shealth,2019-12-28 04:01:05.791,0.0,2a7e0bf1-91cb-cccb-dfa3-f8ae1b86a810.binning_data.json,2a7e0bf1-91cb-cccb-dfa3-f8ae1b86a810,10011,,1,
2020-01-12 13:40:00.310,UTC-0600,0.0,,2020-01-12 13:59:59.999,hytsFLPcD3,2020-01-12 13:00:00.000,0.0,com.sec.android.app.shealth,2020-01-12 17:44:05.539,0.0,97b1d232-9dd2-c077-b372-5e95316584bc.binning_data.json,97b1d232-9dd2-c077-b372-5e95316584bc,10011,,1,
2020-01-07 16:02:38.399,UTC-0600,99.0,,2020-01-07 15:59:59.999,hytsFLPcD3,2020-01-07 15:00:00.000,54.0,com.sec.android.app.shealth,2020-01-07 16:02:38.399,0.0,0af997e3-bd68-278e-7757-dbdfbb22d70b.binning_data.json,0af997e3-bd68-278e-7757-dbdfbb22d70b,10011,,1,
2019-12-01 22:52:30.957,UTC-0500,100.0,,2019-12-01 22:59:59.999,hytsFLPcD3,2019-12-01 22:00:00.000,29.0,com.sec.android.app.shealth,2019-12-01 23:02:17.085,0.0,e92890e4-2514-22d7-788a-201a9ba05d0a.binning_data.json,e92890e4-2514-22d7-788a-201a9ba05d0a,10011,,1,
2019-12-07 06:02:22.831,UTC-0500,100.0,,2019-12-07 05:59:59.999,hytsFLPcD3,2019-12-07 05:00:00.000,69.0,com.sec.android.app.shealth,2019-12-07 06:02:22.831,0.0,d6d34b8c-3d5f-1959-8a24-8f2e582919f4.binning_data.json,d6d34b8c-3d5f-1959-8a24-8f2e582919f4,10011,,1,
2020-01-01 05:01:07.633,UTC-0600,100.0,,2020-01-01 04:59:59.999,hytsFLPcD3,2020-01-01 04:00:00.000,37.0,com.sec.android.app.shealth,2020-01-01 05:01:07.633,0.0,71235f21-b54b-b75e-a72e-65ef9fda1a10.binning_data.json,71235f21-b54b-b75e-a72e-65ef9fda1a10,10011,,1,
2019-12-22 00:07:57.421,UTC-0600,100.0,,2019-12-21 23:59:59.999,hytsFLPcD3,2019-12-21 23:00:00.000,9.0,com.sec.android.app.shealth,2019-12-22 00:07:57.421,0.0,875bdb1c-4eb4-7edd-e201-d439c645224a.binning_data.json,875bdb1c-4eb4-7edd-e201-d439c645224a,10011,,1,
2020-01-06 18:02:25.177,UTC-0600,100.0,,2020-01-06 17:59:59.999,hytsFLPcD3,2020-01-06 17:00:00.000,42.0,com.sec.android.app.shealth,2020-01-06 18:02:25.177,0.0,d173b055-2384-3d66-7903-6bd0624ba36e.binning_data.json,d173b055-2384-3d66-7903-6bd0624ba36e,10011,,1,
2020-01-14 10:35:02.775,UTC-0500,88.0,,2020-01-14 10:59:59.999,hytsFLPcD3,2020-01-14 10:00:00.000,4.0,com.sec.android.app.shealth,2020-01-14 11:09:08.625,0.0,d6dc1bd6-6926-92f2-8af5-1118ced215af.binning_data.json,d6dc1bd6-6926-92f2-8af5-1118ced215af,10011,,1,
2019-12-13 02:45:09.830,UTC-0500,100.0,,2019-12-13 02:59:59.999,hytsFLPcD3,2019-12-13 02:00:00.000,18.0,com.sec.android.app.shealth,2019-12-13 06:24:35.821,0.0,f70ddf6f-ee42-d395-b198-85d90d582120.binning_data.json,f70ddf6f-ee42-d395-b198-85d90d582120,10011,,1,
2019-12-19 08:01:17.519,UTC-0600,100.0,,2019-12-19 07:59:59.999,hytsFLPcD3,2019-12-19 07:00:00.000,10.0,com.sec.android.app.shealth,2019-12-19 08:01:17.519,0.0,2e182c9f-02e7-fff2-063b-7b3b286ff68d.binning_data.json,2e182c9f-02e7-fff2-063b-7b3b286ff68d,10011,,1,
2019-12-06 03:01:18.039,UTC-0500,96.0,,2019-12-06 02:59:59.999,hytsFLPcD3,2019-12-06 02:00:00.000,10.0,com.sec.android.app.shealth,2019-12-06 03:01:18.039,0.0,8485ccbb-78ed-96d6-437f-2a86e6c073c5.binning_data.json,8485ccbb-78ed-96d6-437f-2a86e6c073c5,10011,,1,
2019-12-31 13:00:59.359,UTC-0600,0.0,,2019-12-31 12:59:59.999,hytsFLPcD3,2019-12-31 12:00:00.000,0.0,com.sec.android.app.shealth,2019-12-31 20:22:42.778,0.0,28e3c620-c60e-9316-3c2c-3f59cee04327.binning_data.json,28e3c620-c60e-9316-3c2c-3f59cee04327,10011,,1,
2020-01-03 01:09:25.643,UTC-0600,88.0,,2020-01-03 00:59:59.999,hytsFLPcD3,2020-01-03 00:00:00.000,4.0,com.sec.android.app.shealth,2020-01-03 01:09:25.643,0.0,d25c7c24-d1e4-877c-f2dd-14039f0c828b.binning_data.json,d25c7c24-d1e4-877c-f2dd-14039f0c828b,10011,,1,
2019-12-23 06:01:20.232,UTC-0600,97.0,,2019-12-23 05:59:59.999,hytsFLPcD3,2019-12-23 05:00:00.000,44.0,com.sec.android.app.shealth,2019-12-23 06:01:20.232,0.0,f554fc70-36a1-9a80-1113-bae6dae4552b.binning_data.json,f554fc70-36a1-9a80-1113-bae6dae4552b,10011,,1,
2019-12-23 12:08:17.670,UTC-0600,0.0,,2019-12-23 11:59:59.999,hytsFLPcD3,2019-12-23 11:00:00.000,0.0,com.sec.android.app.shealth,2019-12-23 12:08:17.670,0.0,c72d2371-6278-42c8-0916-345fa45dee38.binning_data.json,c72d2371-6278-42c8-0916-345fa45dee38,10011,,1,
2020-01-12 02:05:35.620,UTC-0600,100.0,,2020-01-12 01:59:59.999,hytsFLPcD3,2020-01-12 01:00:00.000,73.0,com.sec.android.app.shealth,2020-01-12 02:05:35.620,0.0,81cb1e5f-d92e-5a8e-4fa7-3474b98a416d.binning_data.json,81cb1e5f-d92e-5a8e-4fa7-3474b98a416d,10011,,1,
2020-01-03 03:01:15.356,UTC-0600,100.0,,2020-01-03 02:59:59.999,hytsFLPcD3,2020-01-03 02:00:00.000,36.0,com.sec.android.app.shealth,2020-01-03 03:01:15.356,0.0,3d5ddbb9-28f3-f775-3cce-471ebce790c7.binning_data.json,3d5ddbb9-28f3-f775-3cce-471ebce790c7,10011,,1,
2019-12-09 17:06:53.922,UTC-0500,100.0,,2019-12-09 16:59:59.999,hytsFLPcD3,2019-12-09 16:00:00.000,28.0,com.sec.android.app.shealth,2019-12-09 17:06:53.922,0.0,07d96c8d-18ec-4b42-ea8e-bb00834b1251.binning_data.json,07d96c8d-18ec-4b42-ea8e-bb00834b1251,10011,,1,
2019-12-10 20:01:17.414,UTC-0500,100.0,,2019-12-10 19:59:59.999,hytsFLPcD3,2019-12-10 19:00:00.000,27.0,com.sec.android.app.shealth,2019-12-10 20:01:17.414,0.0,9799091d-fa34-8756-f883-3d89e7ea6eea.binning_data.json,9799091d-fa34-8756-f883-3d89e7ea6eea,10011,,1,
2019-11-27 16:00:50.370,UTC-0500,1.0,,2019-11-27 15:59:59.999,hytsFLPcD3,2019-11-27 15:00:00.000,0.0,com.sec.android.app.shealth,2019-11-27 16:00:50.370,0.0,4a1c03da-874b-805d-18fa-c623f178ee1b.binning_data.json,4a1c03da-874b-805d-18fa-c623f178ee1b,10011,,1,
2020-01-14 14:29:20.763,UTC-0500,0.0,,2020-01-14 11:59:59.999,hytsFLPcD3,2020-01-14 11:00:00.000,0.0,com.sec.android.app.shealth,2020-01-14 14:29:20.763,0.0,2920a491-4051-e2d7-3733-56c88e4e6418.binning_data.json,2920a491-4051-e2d7-3733-56c88e4e6418,10011,,1,
2020-01-04 01:03:20.646,UTC-0600,100.0,,2020-01-04 00:59:59.999,hytsFLPcD3,2020-01-04 00:00:00.000,20.0,com.sec.android.app.shealth,2020-01-04 01:03:20.646,0.0,59733c4d-4967-191c-948b-20c2ded46595.binning_data.json,59733c4d-4967-191c-948b-20c2ded46595,10011,,1,
2020-01-09 22:01:05.649,UTC-0600,100.0,,2020-01-09 21:59:59.999,hytsFLPcD3,2020-01-09 21:00:00.000,26.0,com.sec.android.app.shealth,2020-01-09 22:01:05.649,0.0,bd805a90-c144-0495-68d7-224fe9cf7efd.binning_data.json,bd805a90-c144-0495-68d7-224fe9cf7efd,10011,,1,
2019-12-25 01:04:29.695,UTC-0600,100.0,,2019-12-25 00:59:59.999,hytsFLPcD3,2019-12-25 00:00:00.000,27.0,com.sec.android.app.shealth,2019-12-25 01:04:29.695,0.0,aa0600a0-a46a-18b1-46ef-2b2982d0a6ea.binning_data.json,aa0600a0-a46a-18b1-46ef-2b2982d0a6ea,10011,,1,
2019-12-28 09:07:38.108,UTC-0600,99.0,,2019-12-28 08:59:59.999,hytsFLPcD3,2019-12-28 08:00:00.000,11.0,com.sec.android.app.shealth,2019-12-28 09:07:38.108,0.0,7fde3522-fb6f-9452-6efb-6f8123c9a75d.binning_data.json,7fde3522-fb6f-9452-6efb-6f8123c9a75d,10011,,1,
2019-12-28 03:05:26.889,UTC-0600,100.0,,2019-12-28 02:59:59.999,hytsFLPcD3,2019-12-28 02:00:00.000,39.0,com.sec.android.app.shealth,2019-12-28 03:05:26.889,0.0,4e036c35-982a-34f4-4443-c9af0f335908.binning_data.json,4e036c35-982a-34f4-4443-c9af0f335908,10011,,1,
2019-12-31 00:47:02.587,UTC-0600,100.0,,2019-12-31 00:59:59.999,hytsFLPcD3,2019-12-31 00:00:00.000,10.0,com.sec.android.app.shealth,2019-12-31 01:01:37.700,0.0,c16b2c05-f862-6f7c-782b-963ad4a15874.binning_data.json,c16b2c05-f862-6f7c-782b-963ad4a15874,10011,,1,
2020-01-12 04:55:42.263,UTC-0600,100.0,,2020-01-12 04:59:59.999,hytsFLPcD3,2020-01-12 04:00:00.000,36.0,com.sec.android.app.shealth,2020-01-12 05:01:30.213,0.0,84c3ce31-dc14-f3e1-2b1f-83a28bd432e1.binning_data.json,84c3ce31-dc14-f3e1-2b1f-83a28bd432e1,10011,,1,
2020-01-04 04:05:06.489,UTC-0600,35.0,,2020-01-04 03:59:59.999,hytsFLPcD3,2020-01-04 03:00:00.000,0.0,com.sec.android.app.shealth,2020-01-04 04:05:06.489,0.0,7cc02308-86a0-c010-e794-89031987d7b7.binning_data.json,7cc02308-86a0-c010-e794-89031987d7b7,10011,,1,
2019-12-01 07:10:15.618,UTC-0500,78.0,,2019-12-01 06:59:59.999,hytsFLPcD3,2019-12-01 06:00:00.000,9.0,com.sec.android.app.shealth,2019-12-01 07:10:15.618,0.0,298341bc-77a7-9e2a-a0f2-3c8dd09d1fb1.binning_data.json,298341bc-77a7-9e2a-a0f2-3c8dd09d1fb1,10011,,1,
2020-01-02 22:12:26.525,UTC-0600,100.0,,2020-01-02 22:59:59.999,hytsFLPcD3,2020-01-02 22:00:00.000,68.0,com.sec.android.app.shealth,2020-01-03 00:07:38.208,0.0,1109fcf8-5add-2588-a375-45d26a9d6638.binning_data.json,1109fcf8-5add-2588-a375-45d26a9d6638,10011,,1,
2019-12-16 11:02:15.266,UTC-0500,70.0,,2019-12-16 10:59:59.999,hytsFLPcD3,2019-12-16 10:00:00.000,25.0,com.sec.android.app.shealth,2019-12-16 11:02:15.266,6.0,ae724cf7-2c1f-5eb4-42e7-2d02f54bd0db.binning_data.json,ae724cf7-2c1f-5eb4-42e7-2d02f54bd0db,10011,,1,
2020-01-26 04:03:15.018,UTC-0500,100.0,,2020-01-26 03:59:59.999,hytsFLPcD3,2020-01-26 03:00:00.000,100.0,com.sec.android.app.shealth,2020-01-26 04:03:15.018,100.0,1da57f0f-af10-426d-f1b6-a48a12d4cba6.binning_data.json,1da57f0f-af10-426d-f1b6-a48a12d4cba6,10011,,1,
2019-12-21 20:15:35.717,UTC-0600,100.0,,2019-12-21 20:59:59.999,hytsFLPcD3,2019-12-21 20:00:00.000,43.0,com.sec.android.app.shealth,2019-12-21 21:04:47.025,0.0,667808aa-6a64-83af-164e-d1210c030105.binning_data.json,667808aa-6a64-83af-164e-d1210c030105,10011,,1,
2020-01-08 07:01:18.766,UTC-0600,100.0,,2020-01-08 06:59:59.999,hytsFLPcD3,2020-01-08 06:00:00.000,38.0,com.sec.android.app.shealth,2020-01-08 07:01:18.766,0.0,90fda7ac-8e76-2779-fead-89d40f30e8e1.binning_data.json,90fda7ac-8e76-2779-fead-89d40f30e8e1,10011,,1,
2020-01-11 19:16:47.562,UTC-0600,1.0,,2020-01-11 19:16:47.561,hytsFLPcD3,2020-01-11 19:00:00.000,0.0,com.sec.android.app.shealth,2020-01-11 19:16:47.562,0.0,4f1a0c77-e173-76e3-4657-edcbe14bf311.binning_data.json,4f1a0c77-e173-76e3-4657-edcbe14bf311,10011,,1,
2019-12-31 22:03:52.445,UTC-0600,99.0,,2019-12-31 21:59:59.999,hytsFLPcD3,2019-12-31 21:00:00.000,22.0,com.sec.android.app.shealth,2019-12-31 22:03:52.445,0.0,144929a1-dc0d-1ee2-e8f4-5468a6d61727.binning_data.json,144929a1-dc0d-1ee2-e8f4-5468a6d61727,10011,,1,
2020-01-26 05:10:20.599,UTC-0500,100.0,,2020-01-26 04:59:59.999,hytsFLPcD3,2020-01-26 04:00:00.000,30.0,com.sec.android.app.shealth,2020-01-26 05:10:20.599,0.0,2440685f-618a-bc66-df6e-0510d24fd852.binning_data.json,2440685f-618a-bc66-df6e-0510d24fd852,10011,,1,
2020-01-08 21:31:21.722,UTC-0600,100.0,,2020-01-08 21:59:59.999,hytsFLPcD3,2020-01-08 21:00:00.000,59.0,com.sec.android.app.shealth,2020-01-08 22:01:33.398,0.0,28114018-5bb5-e94e-8f4d-48b3d0d06d9e.binning_data.json,28114018-5bb5-e94e-8f4d-48b3d0d06d9e,10011,,1,
2019-12-20 07:05:57.865,UTC-0600,94.0,,2019-12-20 06:59:59.999,hytsFLPcD3,2019-12-20 06:00:00.000,3.0,com.sec.android.app.shealth,2019-12-20 07:05:57.865,0.0,b72acdd7-ddf9-4595-91d4-c21f25076a0c.binning_data.json,b72acdd7-ddf9-4595-91d4-c21f25076a0c,10011,,1,
2020-01-12 19:01:32.458,UTC-0600,100.0,,2020-01-12 18:59:59.999,hytsFLPcD3,2020-01-12 18:00:00.000,28.0,com.sec.android.app.shealth,2020-01-12 19:01:32.458,0.0,6eaa304f-65bb-26c9-8724-e35b059ba0f0.binning_data.json,6eaa304f-65bb-26c9-8724-e35b059ba0f0,10011,,1,
2019-12-30 09:07:38.629,UTC-0600,97.0,,2019-12-30 08:59:59.999,hytsFLPcD3,2019-12-30 08:00:00.000,2.0,com.sec.android.app.shealth,2019-12-30 09:07:38.629,0.0,6faf2816-39b0-b60a-df72-75338b3b0617.binning_data.json,6faf2816-39b0-b60a-df72-75338b3b0617,10011,,1,
2020-01-13 21:01:19.715,UTC-0500,100.0,,2020-01-13 20:59:59.999,hytsFLPcD3,2020-01-13 20:00:00.000,35.0,com.sec.android.app.shealth,2020-01-13 21:01:19.715,0.0,cdebb8cb-aa47-25a2-51b4-cc24791a1447.binning_data.json,cdebb8cb-aa47-25a2-51b4-cc24791a1447,10011,,1,
2020-01-26 06:03:25.156,UTC-0500,86.0,,2020-01-26 05:59:59.999,hytsFLPcD3,2020-01-26 05:00:00.000,37.0,com.sec.android.app.shealth,2020-01-26 06:03:25.156,9.0,46bbed75-0ed2-41b2-b076-450ecbe08094.binning_data.json,46bbed75-0ed2-41b2-b076-450ecbe08094,10011,,1,
