com.samsung.shealth.exercise.weather,6100041,3
sunset_time,exercise_id,latitude,temperature_scale,type,deviceuuid,update_time,uv_index,icon_info_id,datauuid,sundown_time,content_provider,temperature,humidity,wind_speed,longitude,create_time,time_offset,wind_speed_unit,custom,wind_direction,start_time,pkg_name,phrase,forecast_time
0,224d3cdc-9eaf-4eed-85be-3e3989d04eb6,19.343403,1,1,eL5K8TBQJK,2019-10-13 17:17:23.932,,1,00054294-f65d-4873-9fec-464c8db28431,0,TWC,21.0,53,5.0,-99.19839,2019-10-13 17:17:23.932,UTC-0400,km/h,,NO. 310,2019-10-13 17:17:23.930,com.sec.android.app.shealth,Soleado,0,
,86a3e896-1bc9-12b6-4028-4d9e2d37b3a5,19.341536,1,0,hytsFLPcD3,2019-08-15 14:10:00.958,1.0,1,52a9569b-53eb-042d-9c3d-afff784e14f4,,TWC,16.0,74,,-99.20139,2019-08-15 14:10:00.958,UTC+0100,,,,2019-08-15 13:56:08.910,com.sec.android.app.shealth,Soleado,,
,b4a9d591-765f-1451-2745-f7a95fd0bfd4,19.342499,1,0,hytsFLPcD3,2020-03-10 19:14:25.496,7.0,3,e7adcddf-29e5-6357-fcfe-bcc468b99ceb,,TWC,23.0,31,,-99.199455,2020-03-10 19:14:25.496,UTC-0500,,,,2020-03-10 18:58:12.660,com.sec.android.app.shealth,Mayormente nublado,,
,89f8dc72-2ed7-8aaf-1a0e-a69dff8c97eb,19.344822,1,0,hytsFLPcD3,2019-09-09 14:00:45.940,1.0,3,3e5af164-8b71-84c6-1475-412e18777b75,,TWC,14.0,73,,-99.19994,2019-09-09 14:00:45.940,UTC+0100,,,,2019-09-09 13:48:06.690,com.sec.android.app.shealth,Mayormente nublado,,
,eb7df56e-c01b-1080-a3b8-9df71fc6edb5,19.342247,1,0,hytsFLPcD3,2019-11-08 01:22:46.319,0.0,18,cfc2df20-1705-d4c1-1048-2b9b2600427c,,Accuweather,19.5,51,7.0,-99.1995,2019-11-08 01:22:46.319,UTC+0100,km/h,,N,2019-11-08 01:07:54.120,com.sec.android.app.shealth,Mayormente despejado,,
,70c64605-2b18-8533-4456-e468d19d1216,19.362001,1,0,hytsFLPcD3,2020-03-15 19:00:26.060,11.0,1,8c5cbe14-bd9a-dc0c-f8fa-bde9c930e404,,TWC,24.0,28,,-99.27207,2020-03-15 19:00:26.060,UTC-0500,,,,2020-03-15 18:42:10.760,com.sec.android.app.shealth,Soleado,,
0,a575d66e-fbb9-478b-b42d-54d8a813bfba,19.590689,1,1,eL5K8TBQJK,2019-07-06 13:52:29.615,,3,f09c46e4-9a91-48c1-b77c-cd9282f2fdbf,0,TWC,27.0,83,5.0,-105.11329,2019-07-06 13:52:29.615,UTC-0400,km/h,,NNO. 330,2019-07-06 13:52:29.613,com.sec.android.app.shealth,Muy nublado,0,
,f6ae1997-671b-850d-63d7-90d76474c84e,19.33541,1,0,hytsFLPcD3,2020-02-21 03:15:05.881,0.0,18,b9c92188-2f42-aeac-e028-126da0a10b25,,TWC,16.0,51,,-99.19851,2020-02-21 03:15:05.881,UTC-0500,,,,2020-02-21 02:50:31.490,com.sec.android.app.shealth,Despejado,,
,8997efc2-f8b1-5876-b75a-986d694d8d69,19.34965,1,0,hytsFLPcD3,2019-10-01 16:22:54.526,1.0,3,cdd17c84-bf7c-f026-bbb6-ae3d0493ddb3,,TWC,18.0,73,,-99.17746,2019-10-01 16:22:54.526,UTC+0100,,,,2019-10-01 15:18:59.160,com.sec.android.app.shealth,Nublado,,
0,cc0b7dde-c462-4d2f-a48e-ffab185b092c,24.819466,1,1,eL5K8TBQJK,2019-05-11 21:55:07.036,,1,fcb65a25-bd1f-4d41-bdf6-8c90054ba587,0,TWC,34.0,22,0.0,-107.40133,2019-05-11 21:55:07.036,UTC-0500,km/h,,OSO. 250,2019-05-11 21:55:07.034,com.sec.android.app.shealth,Soleado,0,
,1efbe430-a0b6-2916-e270-bdbdfad53b11,19.340193,1,0,hytsFLPcD3,2020-02-23 22:59:19.588,2.0,1,2b98381c-4dd5-d4cb-24ee-93a583a2c404,,TWC,27.0,21,,-99.194214,2020-02-23 22:59:19.588,UTC-0500,,,,2020-02-23 22:32:58.300,com.sec.android.app.shealth,Soleado,,
,92c096c0-c975-326f-9eaf-cdbb563dbefe,19.336014,1,0,hytsFLPcD3,2020-02-21 03:58:18.940,0.0,18,d437dd4f-8204-2af4-c089-238be22e5ca5,,TWC,15.0,58,,-99.20109,2020-02-21 03:58:18.940,UTC-0500,,,,2020-02-21 03:35:32.090,com.sec.android.app.shealth,Despejado,,
,5bb6f472-680e-071a-dda2-d1b24c78f139,19.344187,1,0,hytsFLPcD3,2019-12-16 01:10:27.770,0.0,18,8c644cf9-c727-0e50-b6d1-e67c5fc6a0d4,,TWC,18.0,47,,-99.19657,2019-12-16 01:10:27.770,UTC+0100,,,,2019-12-16 00:51:42.950,com.sec.android.app.shealth,Soleado,,
,42b130c3-d964-79b3-37e7-3cadded91be3,19.343569,1,0,hytsFLPcD3,2020-02-27 00:38:43.855,0.0,1,45bd4006-6b98-881f-47aa-5ef512e86dd5,,TWC,21.0,40,,-99.19772,2020-02-27 00:38:43.855,UTC-0500,,,,2020-02-27 00:19:19.630,com.sec.android.app.shealth,Soleado,,
,79ab0b81-cbfb-2eb7-01ee-73947c117902,19.344896,1,0,hytsFLPcD3,2020-02-25 01:14:59.505,0.0,18,4a304356-0165-c5c2-7ec2-5def86e051d4,,TWC,22.0,43,,-99.1994,2020-02-25 01:14:59.505,UTC-0500,,,,2020-02-25 01:02:16.850,com.sec.android.app.shealth,Soleado,,
,a3a02d62-0e8d-ae04-31a7-3285e548d709,19.341122,1,0,hytsFLPcD3,2020-02-22 00:16:50.484,0.0,2,bb196fc4-388c-b5e7-6834-785c602a1efe,,TWC,23.0,44,,-99.19967,2020-02-22 00:16:50.484,UTC-0500,,,,2020-02-22 00:05:09.300,com.sec.android.app.shealth,Parcialmente nublado,,
,9c813c41-5f63-4fec-2396-cad855bdadbb,19.344809,1,0,hytsFLPcD3,2020-03-02 17:34:11.385,9.0,1,edf641a3-da3e-6bdf-47e1-fd604404a2f8,,TWC,23.0,34,,-99.199486,2020-03-02 17:34:11.385,UTC-0500,,,,2020-03-02 17:21:50.100,com.sec.android.app.shealth,Soleado,,
,e198264e-358d-e14a-b2f8-ca1d6fb715df,19.34137,1,0,hytsFLPcD3,2020-02-29 00:13:01.968,0.0,3,03e2e1cf-8c6c-1ce2-90fa-1387aea7751b,,TWC,22.0,30,,-99.19957,2020-02-29 00:13:01.968,UTC-0500,,,,2020-02-29 00:00:40.810,com.sec.android.app.shealth,Mayormente nublado,,
,23621da2-5028-71ea-620d-cc589bb07c92,19.344097,1,0,hytsFLPcD3,2020-02-25 21:11:39.287,4.0,3,eb5fd30a-ab85-c91f-1fb9-7ccacb8d3827,,TWC,25.0,19,,-99.1995,2020-02-25 21:11:39.287,UTC-0500,,,,2020-02-25 20:59:15.260,com.sec.android.app.shealth,Mayormente nublado,,
,51965653-e7d8-f2cc-8221-410ec63a924c,19.34323,1,0,hytsFLPcD3,2020-03-08 17:03:42.436,5.0,3,57425145-5a36-11e4-2d98-311176f36263,,TWC,18.0,40,,-99.19836,2020-03-08 17:03:42.436,UTC-0500,,,,2020-03-08 16:49:21.550,com.sec.android.app.shealth,Mayormente nublado,,
,d224a7f3-9d86-a54e-157f-0feaaea7fd83,19.344137,1,0,hytsFLPcD3,2020-03-04 12:56:49.515,0.0,18,0f3c42e6-5761-537e-68ee-cc78b342190d,,TWC,12.0,67,,-99.19966,2020-03-04 12:56:49.515,UTC-0500,,,,2020-03-04 12:44:14.900,com.sec.android.app.shealth,Despejado,,
,600c9008-27a1-9a45-3aa8-59781f4f3aab,19.336517,1,0,hytsFLPcD3,2020-02-29 03:14:30.909,0.0,3,8f736b17-c1c1-a6d6-3fee-0bf309f744c9,,TWC,16.0,44,,-99.20013,2020-02-29 03:14:30.909,UTC-0500,,,,2020-02-29 02:34:51.250,com.sec.android.app.shealth,Mayormente nublado,,
,46b086f1-2fc3-bc89-5e84-e2ae3b4a6b2d,19.34354,1,0,hytsFLPcD3,2020-03-11 12:51:51.766,0.0,19,37e3811d-8962-11cf-db02-b8e95cbbce79,,TWC,11.0,81,,-99.1993,2020-03-11 12:51:51.766,UTC-0500,,,,2020-03-11 12:39:05.220,com.sec.android.app.shealth,Parcialmente nublado,,
,739b3003-175d-255a-016b-373b28ddfb17,19.343655,1,0,hytsFLPcD3,2020-03-08 18:08:07.363,7.0,3,3c843479-6f08-8527-8aac-d8f542a87b9b,,TWC,21.0,33,,-99.19789,2020-03-08 18:08:07.363,UTC-0500,,,,2020-03-08 17:52:33.660,com.sec.android.app.shealth,Mayormente nublado,,
,577c63b0-1851-922d-40ce-9febf96cfd7e,19.341984,1,0,hytsFLPcD3,2020-03-06 22:17:24.523,3.0,4,1254bdcc-ac7c-d6e2-6d72-569e304a535f,,TWC,20.0,36,,-99.199425,2020-03-06 22:17:24.523,UTC-0500,,,,2020-03-06 21:58:57.790,com.sec.android.app.shealth,Bruma/Niebla,,
,b242684b-e8d0-e2b7-d764-1e46cbcee731,19.341646,1,0,hytsFLPcD3,2020-03-12 00:18:47.284,0.0,2,cdb5dae9-556e-34e9-aed7-ef76a241d43e,,TWC,24.0,20,,-99.19956,2020-03-12 00:18:47.284,UTC-0500,,,,2020-03-12 00:03:12.520,com.sec.android.app.shealth,Parcialmente nublado,,
,41441788-0e9d-c692-9d20-f8dc70ed182a,19.344078,1,0,hytsFLPcD3,2020-03-09 23:02:27.118,2.0,2,e312cce5-82c8-e5f3-ce2c-1fd2babcb1b7,,TWC,26.0,17,,-99.19948,2020-03-09 23:02:27.118,UTC-0500,,,,2020-03-09 22:49:28.730,com.sec.android.app.shealth,Parcialmente nublado,,
,6a390d1f-7b60-314a-8df4-8b1ec1713376,19.406256,1,0,hytsFLPcD3,2020-03-15 23:22:26.413,1.0,3,bdd0c851-5886-59b3-25d2-55ece932c9ef,,TWC,25.0,23,,-99.09341,2020-03-15 23:22:26.413,UTC-0500,,,,2020-03-15 23:05:56.760,com.sec.android.app.shealth,Mayormente nublado,,
,737e887b-7913-cdd8-18af-9b4719576d6e,19.340717,1,0,hytsFLPcD3,2020-03-13 21:57:30.290,5.0,2,dd0d5d1d-a85c-74b4-c806-e77297ce0b93,,TWC,28.0,29,,-99.199715,2020-03-13 21:57:30.290,UTC-0500,,,,2020-03-13 21:34:31.190,com.sec.android.app.shealth,Parcialmente nublado,,
,7dc9db35-b3b4-9947-6372-efe4008fd65a,19.36092,1,0,hytsFLPcD3,2020-03-15 19:42:18.594,11.0,1,551b582f-4441-70d5-cedb-3c332319e3f6,,TWC,23.0,22,,-99.27415,2020-03-15 19:42:18.594,UTC-0500,,,,2020-03-15 19:24:08.430,com.sec.android.app.shealth,Soleado,,
,f4ab28d5-e40e-ea3b-4e80-000e2657efcf,19.405134,1,0,hytsFLPcD3,2020-03-16 02:49:45.734,0.0,5,71297d82-dee2-f5d2-3b98-4fefe8af1d8e,,TWC,18.0,60,,-99.09718,2020-03-16 02:49:45.734,UTC-0500,,,,2020-03-16 02:20:04.070,com.sec.android.app.shealth,Lluvia débil con truenos,,
