com.samsung.shealth.tracker.pedometer_day_summary,6100041,5
create_time,distance,achievement,step_count,recommendation,day_time,speed,deviceuuid,active_time,source_package_name,pkg_name,update_time,walk_step_count,binning_data,datauuid,calorie,run_step_count,source_info,healthy_step
2020-01-28 12:13:52.082,7654.104,9cec5e2b-7422-49f5-a024-c937a42e8406.achievement.json,10005,10000,1580169600000,4.0277777,hytsFLPcD3,5320498,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-29 05:55:10.406,9869,9cec5e2b-7422-49f5-a024-c937a42e8406.binning_data.json,9cec5e2b-7422-49f5-a024-c937a42e8406,364.03,136,,0,
2020-04-01 09:35:14.036,1623.93,53823eac-95d1-4eb9-a8bb-98098ec8159d.achievement.json,2162,10000,1585699200000,2.6944444,hytsFLPcD3,1185460,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-02 05:55:11.913,2153,53823eac-95d1-4eb9-a8bb-98098ec8159d.binning_data.json,53823eac-95d1-4eb9-a8bb-98098ec8159d,77.95,9,,0,
2019-08-20 05:00:04.563,6200.75,a2ce2142-067e-4dc7-b59f-586b9df7c36c.achievement.json,7997,6000,1566172800000,6.940514,eL5K8TBQJK,4015081,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-08-20 05:00:04.563,7876,a2ce2142-067e-4dc7-b59f-586b9df7c36c.binning_data.json,a2ce2142-067e-4dc7-b59f-586b9df7c36c,288.37997,121,,987,
2020-03-04 07:35:09.419,6660.963,a5df354e-8432-46fb-bed3-7689c139788d.achievement.json,8678,10000,1583280000000,5.0,hytsFLPcD3,4487944,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-05 07:55:09.981,8513,a5df354e-8432-46fb-bed3-7689c139788d.binning_data.json,a5df354e-8432-46fb-bed3-7689c139788d,322.14,165,,0,
2020-04-02 07:00:01.957,1115.74,615dd4f0-4ef2-4c76-ae60-42af5e2fd9ee.achievement.json,1543,10000,1585699200000,1.75,jpgso+yMpj,961714,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-02 07:00:01.957,1543,615dd4f0-4ef2-4c76-ae60-42af5e2fd9ee.binning_data.json,615dd4f0-4ef2-4c76-ae60-42af5e2fd9ee,59.22,0,,0,
2019-09-28 05:13:58.470,10376.83,3582a9ad-b673-4725-bd1d-ecaa0214ee9c.achievement.json,12911,9000,1569628800000,6.9444447,eL5K8TBQJK,6173416,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-01 05:00:06.916,12490,3582a9ad-b673-4725-bd1d-ecaa0214ee9c.binning_data.json,3582a9ad-b673-4725-bd1d-ecaa0214ee9c,479.16998,421,,1686,
2020-01-29 06:00:01.086,6537.52,169049bf-47c6-40d3-8677-1721daf11531.achievement.json,8888,10000,1580169600000,1.7777778,jpgso+yMpj,5009574,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-29 06:00:01.086,8865,169049bf-47c6-40d3-8677-1721daf11531.binning_data.json,169049bf-47c6-40d3-8677-1721daf11531,349.31998,23,,0,
2019-09-17 06:22:09.803,3977.929,eb42a813-d982-4481-af0e-bcc9f6c25425.achievement.json,5319,6000,1568678400000,1.4362049,VfS0qUERdZ,2769750,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-09-18 13:35:06.726,5284,eb42a813-d982-4481-af0e-bcc9f6c25425.binning_data.json,eb42a813-d982-4481-af0e-bcc9f6c25425,186.93,35,eb42a813-d982-4481-af0e-bcc9f6c25425.source_info.json,0,
2019-10-18 05:00:03.287,5433.14,d12958d6-92a7-4b7e-aa0e-dc753aca1a21.achievement.json,6937,9000,1571270400000,6.444445,eL5K8TBQJK,3496259,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-18 05:00:03.287,6805,d12958d6-92a7-4b7e-aa0e-dc753aca1a21.binning_data.json,d12958d6-92a7-4b7e-aa0e-dc753aca1a21,262.24,132,,0,
2020-04-02 12:58:44.318,1143.601,29aa20c4-e55a-4d9a-8316-28dacfecd6d2.achievement.json,1481,10000,1585785600000,1.3795952,VfS0qUERdZ,828939,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-09 06:00:03.553,1449,29aa20c4-e55a-4d9a-8316-28dacfecd6d2.binning_data.json,29aa20c4-e55a-4d9a-8316-28dacfecd6d2,58.63,32,29aa20c4-e55a-4d9a-8316-28dacfecd6d2.source_info.json,0,
2020-03-05 06:00:02.041,6049.52,d98b34a3-80a2-4b18-b41c-0a6fe0e65a42.achievement.json,8216,10000,1583280000000,2.5555558,jpgso+yMpj,4675832,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-05 06:00:02.041,8126,d98b34a3-80a2-4b18-b41c-0a6fe0e65a42.binning_data.json,d98b34a3-80a2-4b18-b41c-0a6fe0e65a42,322.38998,90,,0,
2020-01-29 11:15:09.138,6494.22,643e2146-70cb-43d5-8632-d7f73eca6d14.achievement.json,8688,10000,1580256000000,1.3542709,VfS0qUERdZ,4795362,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-30 12:24:25.710,8642,643e2146-70cb-43d5-8632-d7f73eca6d14.binning_data.json,643e2146-70cb-43d5-8632-d7f73eca6d14,324.52,46,643e2146-70cb-43d5-8632-d7f73eca6d14.source_info.json,0,
2019-11-27 06:07:23.034,4556.842,f451b8d1-3a46-4c5b-99ef-c371057a8626.achievement.json,6160,10000,1574812800000,1.4406767,VfS0qUERdZ,3162987,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-28 07:15:14.729,6092,f451b8d1-3a46-4c5b-99ef-c371057a8626.binning_data.json,f451b8d1-3a46-4c5b-99ef-c371057a8626,221.59999,68,f451b8d1-3a46-4c5b-99ef-c371057a8626.source_info.json,0,
2020-04-02 12:58:47.307,750.881,6dcc4b98-8414-472b-b47c-fdb39782ca53.achievement.json,953,10000,1585785600000,3.8888886,hytsFLPcD3,560167,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-03 07:36:04.516,933,6dcc4b98-8414-472b-b47c-fdb39782ca53.binning_data.json,6dcc4b98-8414-472b-b47c-fdb39782ca53,37.49,20,,0,
2019-09-27 05:00:02.460,9262.82,d5f3158d-355e-4467-bd21-89eca7b6b17a.achievement.json,10957,9000,1569456000000,6.944445,eL5K8TBQJK,5198386,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-01 05:00:07.043,10502,d5f3158d-355e-4467-bd21-89eca7b6b17a.binning_data.json,d5f3158d-355e-4467-bd21-89eca7b6b17a,466.97998,455,,3488,
2019-09-07 07:54:57.653,4913.506,1f1a3317-f420-47fe-8638-fb3059d9402b.achievement.json,6849,9000,1567814400000,6.293743,hytsFLPcD3,3605369,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-01 23:52:37.241,6805,1f1a3317-f420-47fe-8638-fb3059d9402b.binning_data.json,1f1a3317-f420-47fe-8638-fb3059d9402b,227.07,44,,0,
2019-07-26 14:48:52.350,7399.661,a81bd34b-b47e-4bd0-9f35-79d664cd68f7.achievement.json,10621,6000,1564099200000,6.9444447,hytsFLPcD3,5470226,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-07-27 07:31:19.331,10439,a81bd34b-b47e-4bd0-9f35-79d664cd68f7.binning_data.json,a81bd34b-b47e-4bd0-9f35-79d664cd68f7,377.99,182,,0,
2020-04-03 07:00:11.629,440.15,f94b1b16-28ac-4d6e-9c3a-31c714e8f00b.achievement.json,594,10000,1585785600000,3.1944444,jpgso+yMpj,344890,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-03 07:00:11.629,582,f94b1b16-28ac-4d6e-9c3a-31c714e8f00b.binning_data.json,f94b1b16-28ac-4d6e-9c3a-31c714e8f00b,23.56,12,,0,
2019-10-10 05:00:02.974,9214.16,ffea5c59-a7eb-4cef-9ea5-9bc9579f4770.achievement.json,11301,9000,1570579200000,3.9000623,eL5K8TBQJK,5380630,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-10 05:00:02.974,10588,ffea5c59-a7eb-4cef-9ea5-9bc9579f4770.binning_data.json,ffea5c59-a7eb-4cef-9ea5-9bc9579f4770,432.80997,713,,2038,
2019-11-29 07:15:28.274,4128.261,b0ca12da-d280-4b92-95fa-773b8e6a2381.achievement.json,5917,10000,1574985600000,3.0277777,hytsFLPcD3,3168135,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-30 06:35:07.476,5894,b0ca12da-d280-4b92-95fa-773b8e6a2381.binning_data.json,b0ca12da-d280-4b92-95fa-773b8e6a2381,197.42,23,,0,
2020-03-05 06:46:10.991,4171.741,25c7afce-a5f9-45b0-bacc-d6e45a60b89d.achievement.json,5643,10000,1583366400000,1.3738344,VfS0qUERdZ,3036567,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-06 08:35:36.711,5616,25c7afce-a5f9-45b0-bacc-d6e45a60b89d.binning_data.json,25c7afce-a5f9-45b0-bacc-d6e45a60b89d,216.11,27,25c7afce-a5f9-45b0-bacc-d6e45a60b89d.source_info.json,0,
2019-08-29 11:47:14.929,7838.06,ae70b365-4c1b-4c24-a2e6-e399a9608cdc.achievement.json,9774,6000,1567036800000,6.944445,eL5K8TBQJK,4704475,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-08-30 05:15:04.203,9511,ae70b365-4c1b-4c24-a2e6-e399a9608cdc.binning_data.json,ae70b365-4c1b-4c24-a2e6-e399a9608cdc,358.84998,263,,0,
2020-03-05 07:55:10.056,3569.29,dc7f59b9-57a2-4c7a-9c1d-c814d4e4be90.achievement.json,4802,10000,1583366400000,2.6681101,hytsFLPcD3,2491715,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-06 08:35:38.588,4776,dc7f59b9-57a2-4c7a-9c1d-c814d4e4be90.binning_data.json,dc7f59b9-57a2-4c7a-9c1d-c814d4e4be90,176.55,26,,0,
2020-04-03 07:20:31.691,1892.809,9ce4dba1-4e68-423d-b2e9-7d66fc61bbd2.achievement.json,2577,10000,1585872000000,1.277148,VfS0qUERdZ,1482059,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-05-01 19:46:20.925,2574,9ce4dba1-4e68-423d-b2e9-7d66fc61bbd2.binning_data.json,9ce4dba1-4e68-423d-b2e9-7d66fc61bbd2,96.28,3,9ce4dba1-4e68-423d-b2e9-7d66fc61bbd2.source_info.json,0,
2019-12-04 06:11:53.009,6042.82,c77e8bb2-6ebd-4281-a055-5792936f9311.achievement.json,7719,10000,1575417600000,4.0641317,eL5K8TBQJK,3827341,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-05 06:00:01.582,7586,c77e8bb2-6ebd-4281-a055-5792936f9311.binning_data.json,c77e8bb2-6ebd-4281-a055-5792936f9311,273.71,133,,0,
2019-08-25 15:10:43.188,6928.247,d55ece73-335a-4258-9d84-6593138c2247.achievement.json,9005,6000,1566691200000,1.5184319,VfS0qUERdZ,4562764,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-08-26 04:35:09.242,8593,d55ece73-335a-4258-9d84-6593138c2247.binning_data.json,d55ece73-335a-4258-9d84-6593138c2247,342.649,412,d55ece73-335a-4258-9d84-6593138c2247.source_info.json,0,
2019-09-21 12:06:30.072,3600.685,c6a42cd7-7f77-4d67-9d11-63863c3e02b5.achievement.json,5279,9000,1569024000000,3.6944444,hytsFLPcD3,2792095,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-09-30 21:50:57.712,5243,c6a42cd7-7f77-4d67-9d11-63863c3e02b5.binning_data.json,c6a42cd7-7f77-4d67-9d11-63863c3e02b5,176.97,36,,0,
2020-04-03 07:36:04.512,1107.72,077a965c-b390-4650-83f5-c5bd0f635764.achievement.json,1472,10000,1585872000000,2.2777777,hytsFLPcD3,822449,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-04 08:57:07.155,1469,077a965c-b390-4650-83f5-c5bd0f635764.binning_data.json,077a965c-b390-4650-83f5-c5bd0f635764,53.19,3,,0,
2020-01-29 11:15:11.859,5719.485,b40f97d3-96f7-49a4-996a-05f3c89c2b4a.achievement.json,7561,10000,1580256000000,3.6005962,hytsFLPcD3,4021665,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-30 12:24:27.254,7482,b40f97d3-96f7-49a4-996a-05f3c89c2b4a.binning_data.json,b40f97d3-96f7-49a4-996a-05f3c89c2b4a,276.29,79,,0,
2019-11-12 06:05:22.781,3638.324,7c8585bc-2737-4b13-a2aa-03b0a407dae1.achievement.json,5060,10000,1573516800000,1.4012433,VfS0qUERdZ,2596496,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-13 06:11:45.628,5020,7c8585bc-2737-4b13-a2aa-03b0a407dae1.binning_data.json,7c8585bc-2737-4b13-a2aa-03b0a407dae1,175.97,40,7c8585bc-2737-4b13-a2aa-03b0a407dae1.source_info.json,0,
2019-09-22 09:29:11.304,5094.827,85c9bc19-28b0-41fb-ae06-fd6cfaaca2d4.achievement.json,7371,9000,1569110400000,2.3055556,hytsFLPcD3,3886995,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-09-30 20:51:55.278,7324,85c9bc19-28b0-41fb-ae06-fd6cfaaca2d4.binning_data.json,85c9bc19-28b0-41fb-ae06-fd6cfaaca2d4,242.09,47,,0,
2019-09-17 06:35:38.748,2040.53,dca373be-efba-4f4f-8069-0a364c74f35e.achievement.json,3049,9000,1568678400000,2.3888886,hytsFLPcD3,1680607,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-01 05:43:15.194,3031,dca373be-efba-4f4f-8069-0a364c74f35e.binning_data.json,dca373be-efba-4f4f-8069-0a364c74f35e,102.14,18,,0,
2020-04-04 02:38:54.597,1071.73,a93b34a0-c27b-497e-85ae-e46db25a2f92.achievement.json,1501,10000,1585872000000,2.8888888,jpgso+yMpj,897867,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-04 07:00:01.779,1501,a93b34a0-c27b-497e-85ae-e46db25a2f92.binning_data.json,a93b34a0-c27b-497e-85ae-e46db25a2f92,58.239998,0,,0,
2020-03-06 06:00:01.476,3200.67,9e72fe05-468c-40c0-938b-8a560a0a30af.achievement.json,4380,10000,1583366400000,2.5,jpgso+yMpj,2478706,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-06 06:00:01.476,4370,9e72fe05-468c-40c0-938b-8a560a0a30af.binning_data.json,9e72fe05-468c-40c0-938b-8a560a0a30af,172.23999,10,,0,
2019-08-14 12:19:03.542,9440.205,19d5d5d4-6b89-4c05-ad7b-262d545605a8.achievement.json,12798,6000,1565740800000,1.4744394,VfS0qUERdZ,6402572,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-08-15 07:55:10.201,12668,19d5d5d4-6b89-4c05-ad7b-262d545605a8.binning_data.json,19d5d5d4-6b89-4c05-ad7b-262d545605a8,451.07098,130,19d5d5d4-6b89-4c05-ad7b-262d545605a8.source_info.json,0,
2020-01-30 06:00:01.627,5110.4897,e8fe0688-896e-4fcb-8c4c-20be723e59e2.achievement.json,7051,10000,1580256000000,1.6944444,jpgso+yMpj,4134506,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-30 06:00:01.627,7051,e8fe0688-896e-4fcb-8c4c-20be723e59e2.binning_data.json,e8fe0688-896e-4fcb-8c4c-20be723e59e2,275.81998,0,,0,
2020-04-04 07:15:01.743,3540.4119,e56413aa-361a-46c7-9896-daa28ecc5440.achievement.json,4762,10000,1585958400000,1.291769,VfS0qUERdZ,2740746,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-11 06:00:02.396,4751,e56413aa-361a-46c7-9896-daa28ecc5440.binning_data.json,e56413aa-361a-46c7-9896-daa28ecc5440,178.0,11,e56413aa-361a-46c7-9896-daa28ecc5440.source_info.json,0,
2019-11-30 06:03:49.499,2599.39,2766619e-6a96-46e9-9ace-de709cd37afa.achievement.json,3432,10000,1575072000000,5.1666665,eL5K8TBQJK,1709687,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-01 06:09:08.708,3390,2766619e-6a96-46e9-9ace-de709cd37afa.binning_data.json,2766619e-6a96-46e9-9ace-de709cd37afa,131.09999,42,,0,
2020-03-06 08:14:54.935,14629.556,8ae12f5b-c7f9-4a3f-890a-315b74733725.achievement.json,19319,10000,1583452800000,1.3796338,VfS0qUERdZ,10603942,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-07 06:15:03.884,19168,8ae12f5b-c7f9-4a3f-890a-315b74733725.binning_data.json,8ae12f5b-c7f9-4a3f-890a-315b74733725,735.1,151,8ae12f5b-c7f9-4a3f-890a-315b74733725.source_info.json,0,
2019-09-19 05:10:18.659,11405.078,5aa8edfd-c004-45ba-a782-5ded57558742.achievement.json,14461,6000,1568851200000,1.6334771,VfS0qUERdZ,6982086,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-09-20 04:19:09.726,13990,5aa8edfd-c004-45ba-a782-5ded57558742.binning_data.json,5aa8edfd-c004-45ba-a782-5ded57558742,551.07,471,5aa8edfd-c004-45ba-a782-5ded57558742.source_info.json,0,
2020-04-04 08:57:07.229,2305.952,6ca737f4-afd7-4062-9207-b7efff4fd917.achievement.json,3038,10000,1585958400000,3.333333,hytsFLPcD3,1673710,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-05 06:55:15.354,3024,6ca737f4-afd7-4062-9207-b7efff4fd917.binning_data.json,6ca737f4-afd7-4062-9207-b7efff4fd917,112.52,14,,0,
2019-11-03 19:08:27.735,5264.973,1cbd08f8-ed02-4602-881d-9c4ed8089e2d.achievement.json,7796,10000,1572739200000,3.7222226,hytsFLPcD3,4145369,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-04 04:53:48.178,7654,1cbd08f8-ed02-4602-881d-9c4ed8089e2d.binning_data.json,1cbd08f8-ed02-4602-881d-9c4ed8089e2d,263.039,142,,0,
2020-03-06 08:35:38.601,13190.303,1c2b4dbd-56c8-4d92-852c-b93c1fb03009.achievement.json,17175,10000,1583452800000,6.9444447,hytsFLPcD3,9164558,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-07 06:10:39.691,17004,1c2b4dbd-56c8-4d92-852c-b93c1fb03009.binning_data.json,1c2b4dbd-56c8-4d92-852c-b93c1fb03009,625.44,171,,0,
2019-10-13 16:25:39.362,4703.128,a8490db1-0984-4ae7-931e-ed54123db255.achievement.json,7017,9000,1570924800000,6.116112,hytsFLPcD3,3880769,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-14 05:15:13.975,6958,a8490db1-0984-4ae7-931e-ed54123db255.binning_data.json,a8490db1-0984-4ae7-931e-ed54123db255,228.971,59,,0,
2019-08-10 15:35:12.373,4990.923,7af0e13b-2879-47d2-9506-22266a3741f7.achievement.json,7212,6000,1565395200000,2.9444442,hytsFLPcD3,3899837,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-08-11 05:55:39.223,7180,7af0e13b-2879-47d2-9506-22266a3741f7.binning_data.json,7af0e13b-2879-47d2-9506-22266a3741f7,238.67,32,,0,
2020-01-30 12:24:00.984,6985.358,950a6343-439b-40ba-9082-bb002a0782e1.achievement.json,9160,10000,1580342400000,1.4188308,VfS0qUERdZ,4923320,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-31 08:55:25.257,8830,950a6343-439b-40ba-9082-bb002a0782e1.binning_data.json,950a6343-439b-40ba-9082-bb002a0782e1,350.11,330,950a6343-439b-40ba-9082-bb002a0782e1.source_info.json,0,
2020-04-05 07:00:02.549,2491.4,3fa3a986-3bde-45c7-9899-a7ec303e3eae.achievement.json,3418,10000,1585958400000,1.7828963,jpgso+yMpj,2077795,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-05 07:00:02.549,3415,3fa3a986-3bde-45c7-9899-a7ec303e3eae.binning_data.json,3fa3a986-3bde-45c7-9899-a7ec303e3eae,129.56999,3,,0,
2019-11-09 06:00:05.188,6491.29,77a37144-6bd0-4d32-88a1-5ed5449b5979.achievement.json,8425,10000,1573171200000,4.638889,eL5K8TBQJK,4267988,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-09 06:00:05.188,8350,77a37144-6bd0-4d32-88a1-5ed5449b5979.binning_data.json,77a37144-6bd0-4d32-88a1-5ed5449b5979,299.81,75,,2003,
2019-08-08 05:07:19.968,6439.08,da8c0395-1493-4d7b-b0d0-350b99b73bf8.achievement.json,8319,6000,1565222400000,3.5555556,eL5K8TBQJK,4182268,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-08-09 05:00:03.684,8246,da8c0395-1493-4d7b-b0d0-350b99b73bf8.binning_data.json,da8c0395-1493-4d7b-b0d0-350b99b73bf8,295.84,73,,3704,
2019-09-11 05:38:08.762,8184.74,6611c889-bb6b-4a52-af6a-b521de62817f.achievement.json,11046,6000,1568160000000,1.4934516,VfS0qUERdZ,5480418,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-09-12 06:34:03.754,10789,6611c889-bb6b-4a52-af6a-b521de62817f.binning_data.json,6611c889-bb6b-4a52-af6a-b521de62817f,400.08,257,6611c889-bb6b-4a52-af6a-b521de62817f.source_info.json,0,
2020-03-07 06:00:02.034,12059.66,c44ced6b-0eab-440a-b11b-9dd84eccec24.achievement.json,16243,10000,1583452800000,2.528622,jpgso+yMpj,9336072,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-07 06:10:58.647,16216,c44ced6b-0eab-440a-b11b-9dd84eccec24.binning_data.json,c44ced6b-0eab-440a-b11b-9dd84eccec24,628.68,27,,1527,
2019-10-03 05:00:04.937,6563.49,667e3490-522b-4486-a51a-c8cf62841681.achievement.json,8549,9000,1569974400000,3.2777774,eL5K8TBQJK,4291601,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-03 05:00:04.937,8385,667e3490-522b-4486-a51a-c8cf62841681.binning_data.json,667e3490-522b-4486-a51a-c8cf62841681,309.96,164,,1066,
2019-10-06 05:00:06.237,11509.28,94de41ee-e1cf-4ad7-9cd0-952ac7532c6c.achievement.json,14851,9000,1570233600000,3.9722219,eL5K8TBQJK,7964221,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-06 05:00:06.237,14595,94de41ee-e1cf-4ad7-9cd0-952ac7532c6c.binning_data.json,94de41ee-e1cf-4ad7-9cd0-952ac7532c6c,565.25,256,,6530,
2020-01-30 12:58:50.725,6211.507,7c84c9ad-6ed3-424d-ae38-ea5d571e9ef8.achievement.json,7942,10000,1580342400000,4.0833335,hytsFLPcD3,4145921,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-31 08:55:26.832,7486,7c84c9ad-6ed3-424d-ae38-ea5d571e9ef8.binning_data.json,7c84c9ad-6ed3-424d-ae38-ea5d571e9ef8,306.701,456,,0,
2019-10-27 07:15:16.948,8515.69,7b91da0a-053c-4004-b724-4687a3943d02.achievement.json,12198,10000,1572134400000,2.138889,hytsFLPcD3,6570810,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-28 07:35:19.913,12167,7b91da0a-053c-4004-b724-4687a3943d02.binning_data.json,7b91da0a-053c-4004-b724-4687a3943d02,395.568,31,,0,
2019-10-07 06:36:23.104,5606.155,fda453a6-56cb-4c77-b238-cf37967b7bb1.achievement.json,7994,9000,1570406400000,2.3611112,hytsFLPcD3,4175282,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-08 11:26:36.555,7961,fda453a6-56cb-4c77-b238-cf37967b7bb1.binning_data.json,fda453a6-56cb-4c77-b238-cf37967b7bb1,261.09,33,,0,
2019-08-17 05:34:40.895,9167.732,f5cbafd1-1fa0-489f-920b-a451d12dca6a.achievement.json,13193,6000,1566000000000,2.6666665,hytsFLPcD3,7085414,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-08-18 07:30:40.587,13170,f5cbafd1-1fa0-489f-920b-a451d12dca6a.binning_data.json,f5cbafd1-1fa0-489f-920b-a451d12dca6a,434.701,23,,0,
2019-10-12 05:02:56.381,10437.86,7c2568a7-526a-43aa-bd66-0cda2f09a606.achievement.json,13503,9000,1570838400000,6.9444447,eL5K8TBQJK,7164760,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-13 06:46:37.169,13319,7c2568a7-526a-43aa-bd66-0cda2f09a606.binning_data.json,7c2568a7-526a-43aa-bd66-0cda2f09a606,526.07,184,,7671,
2019-09-10 11:55:12.540,4188.89,b73764df-c625-48b3-a0ee-27556ef2287c.achievement.json,6020,9000,1568073600000,1.9444443,hytsFLPcD3,3119590,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-01 22:31:21.666,5963,b73764df-c625-48b3-a0ee-27556ef2287c.binning_data.json,b73764df-c625-48b3-a0ee-27556ef2287c,201.19,57,,0,
2020-04-05 07:47:09.309,7814.67,85a67fb0-7cd3-4cc4-937f-2d7956657535.achievement.json,9256,10000,1586044800000,1.6812751,VfS0qUERdZ,4648061,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-06 04:40:12.405,6765,85a67fb0-7cd3-4cc4-937f-2d7956657535.binning_data.json,85a67fb0-7cd3-4cc4-937f-2d7956657535,446.16,2491,85a67fb0-7cd3-4cc4-937f-2d7956657535.source_info.json,0,
2020-03-07 06:10:34.960,3942.283,5b20e177-b13e-43ad-b76e-2ca341afce2f.achievement.json,5292,10000,1583539200000,1.310941,VfS0qUERdZ,3007216,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-08 06:32:17.990,5284,5b20e177-b13e-43ad-b76e-2ca341afce2f.binning_data.json,5b20e177-b13e-43ad-b76e-2ca341afce2f,196.87999,8,5b20e177-b13e-43ad-b76e-2ca341afce2f.source_info.json,0,
2020-01-31 06:00:02.398,5211.39,cc967eef-ba99-403f-b85a-2a0c1a5251d0.achievement.json,6964,10000,1580342400000,2.8333333,jpgso+yMpj,3841028,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-31 06:00:02.398,6836,cc967eef-ba99-403f-b85a-2a0c1a5251d0.binning_data.json,cc967eef-ba99-403f-b85a-2a0c1a5251d0,264.36,128,,0,
2019-11-19 12:31:56.121,8647.394,e71e5466-3fa9-4679-b75f-63730fad7b6f.achievement.json,11700,10000,1574121600000,1.4655082,VfS0qUERdZ,5900610,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-20 15:51:34.944,11404,e71e5466-3fa9-4679-b75f-63730fad7b6f.binning_data.json,e71e5466-3fa9-4679-b75f-63730fad7b6f,418.78,296,e71e5466-3fa9-4679-b75f-63730fad7b6f.source_info.json,0,
2019-10-31 06:00:03.056,5750.2095,522d6a3a-af06-4a49-863a-f00908c071a1.achievement.json,7359,10000,1572393600000,3.4166667,eL5K8TBQJK,3687397,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-31 06:00:03.056,7244,522d6a3a-af06-4a49-863a-f00908c071a1.binning_data.json,522d6a3a-af06-4a49-863a-f00908c071a1,263.15997,115,,0,
2020-03-07 06:10:39.622,2301.765,23f98e2d-4774-4b08-91fb-393036a0c82e.achievement.json,3068,10000,1583539200000,2.416667,hytsFLPcD3,1739116,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-03-08 06:32:20.611,3060,23f98e2d-4774-4b08-91fb-393036a0c82e.binning_data.json,23f98e2d-4774-4b08-91fb-393036a0c82e,109.99,8,,0,
2020-04-05 11:36:16.813,6622.886,7d00f7da-2c8d-4e81-83b0-069b5c6191ee.achievement.json,7593,10000,1586044800000,3.3656967,hytsFLPcD3,3630534,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-04-06 04:40:32.114,5144,7d00f7da-2c8d-4e81-83b0-069b5c6191ee.binning_data.json,7d00f7da-2c8d-4e81-83b0-069b5c6191ee,389.469,2449,,0,
